F1 F2 v u
583.838214858088 1663.21535742524 a 0
573.871183724686 1480.64383580257 a 0
809.365065077729 1254.35599251808 a 0
808.553187142608 1459.83400096050 a 0
863.533366980357 1616.53554365681 a 0
882.801677295354 1685.65683020252 a 0
652.017008240696 1736.36475606874 a 0
781.539594374825 1444.51759979122 a 0
764.848077334416 1505.12377551163 a 0
823.86892981377 1601.01590095125 a 0
908.336845486515 1334.81737994353 a 0
565.946796744188 1584.22067582090 a 0
761.577065833662 1517.64784512133 a 0
943.40232023555 1521.34670312937 a 0
599.104431016083 1470.91346912148 a 0
577.490501424318 1527.37791190272 a 0
608.490366040652 1475.05839125637 a 0
920.550531945908 1477.60145343176 a 0
963.443673213125 1338.48687834736 a 0
726.792840375095 1632.49599005746 a 0
878.632891985351 1285.08745530542 a 0
633.118460282764 1738.29298706573 a 0
446.259686017524 1433.04683385166 a 0
696.449181458791 1824.5303708997 a 0
720.898019504611 1596.77566750757 a 0
831.971395330994 1483.56809184073 a 0
790.05478524401 1391.19131999669 a 0
551.092667495256 1395.49877236185 a 0
839.007860194874 1522.43228724606 a 0
816.744066373433 1537.72867496194 a 0
550.395337283609 1373.36674024635 a 0
725.28972721112 1688.79377448291 a 0
643.308943302347 1410.31969945079 a 0
626.464286735829 1662.18799462619 a 0
722.43688364882 1430.70713062388 a 0
562.939705369692 1727.58271358223 a 0
481.584388068562 1799.60634782372 a 0
856.583977453551 1410.08334557474 a 0
878.674614754662 1558.78077918013 a 0
842.303268734836 1242.50347726008 a 0
909.306674499447 1422.90315992386 a 0
676.521730029788 1371.14840922826 a 0
943.821470120672 1561.95643747361 a 0
643.530999381548 1584.36508214209 a 0
501.194288285243 1307.36365969500 a 0
765.262178112584 1608.06521392516 a 0
726.587122912239 1809.89046511489 a 0
565.033294923734 1568.57244372807 a 0
630.497014078099 1337.32546773116 a 0
491.595388958543 1693.60180996731 a 0
548.585459677325 1578.91739633534 a 0
631.54547705469 1292.04997124921 a 0
764.989902815851 1812.5836279487 a 0
755.691189769454 1758.59450083709 a 0
573.522051882819 1361.04317358668 a 0
681.951896338996 1651.92917578547 a 0
632.447900455954 1399.89642703575 a 0
717.532351621176 1787.20395826209 a 0
788.534229722161 1863.26018278781 a 0
634.947856221536 1616.38200407415 a 0
617.43766857432 1503.56710105336 a 0
721.989889956299 1757.53716757457 a 0
836.392900879443 1414.20973193121 a 0
545.92850584986 1565.77446947646 a 0
454.218170743862 1502.16558213475 a 0
924.479340159851 1408.603017667 a 0
665.404384415179 1769.67739928326 a 0
621.6022604444 1691.98071824966 a 0
515.529363970405 1576.60481886308 a 0
866.1595526495 1444.69578541140 a 0
723.24955424295 1300.17455877317 a 0
879.38915626868 1340.52557115197 a 0
846.72746413791 1336.33519862057 a 0
745.427932136685 1717.78105417542 a 0
794.430517326834 1439.28914128904 a 0
581.79671892658 1624.73760228631 a 0
588.546136368801 1311.11580170750 a 0
565.32333929757 1735.15165538681 a 0
684.979501383115 1638.68962841158 a 0
753.750267545823 1572.38475296016 a 0
820.271138704777 1337.7090278896 a 0
905.7897422718 1241.17603394186 a 0
834.518251399517 1492.12997274481 a 0
812.700915282372 1334.46881737850 a 0
791.250024894544 1435.20879696903 a 0
580.728288477132 1610.12993089664 a 0
895.782316628243 1166.48383373436 a 0
542.583140909872 1460.51567014409 a 0
904.429804490255 1344.42971461222 a 0
609.884127704301 1754.89140797033 a 0
888.230754054189 1472.46079352829 a 0
732.199808712802 1800.99981740648 a 0
782.087310742712 1797.49177653539 a 0
642.667423809862 1626.29145270386 a 0
710.882357318818 1640.53196637237 a 0
817.402247390733 1754.01457955175 a 0
665.314116778931 1268.55976162266 a 0
528.607953856126 1524.30533102591 a 0
468.881158756582 1605.94697968381 a 0
856.569135373335 1234.27555496376 a 0
789.706980648555 1602.25916015407 a 0
594.101517628062 1568.23745541517 a 0
483.06635203835 1299.32369888174 a 0
832.579208449914 1480.70266708222 a 0
628.726093656087 1688.18350871929 a 0
535.747132189087 1803.93014038150 a 0
902.002122743959 1475.07057065168 a 0
881.411412237712 1462.45334270201 a 0
582.516122698824 1264.80235844429 a 0
759.360133610918 1203.40958127517 a 0
734.525161017745 1362.99732770757 a 0
557.149008627539 1425.55274948588 a 0
804.982629127256 1747.08074877253 a 0
615.749315471815 1369.39770880805 a 0
804.86006138148 1546.0287914722 a 0
686.411272330834 1722.23550633486 a 0
776.231214177079 1575.88309170022 a 0
607.112488884246 1618.64985255552 a 0
874.871797155988 1339.71860920273 a 0
756.413795726667 1782.80290498834 a 0
585.694779792698 1231.84448389431 a 0
781.211436396982 1581.34932990537 a 0
706.136368985288 1383.51070539313 a 0
835.139262629318 1376.20099469181 a 0
552.092077520568 1524.30261318797 a 0
785.606127035693 1234.57990873366 a 0
596.997593838698 1297.97651041822 a 0
865.163304527487 1355.99251721483 a 0
768.939790809964 1149.08097413921 a 0
537.80266967368 1589.60418576160 a 0
818.789573748902 1354.60657390056 a 0
591.507390934496 1245.94178575764 a 0
616.746282817172 1746.43239097494 a 0
762.883417495735 1779.9768903832 a 0
780.312203744448 1267.01309191214 a 0
689.744061384837 1529.07480344345 a 0
718.409704722243 1692.09470242886 a 0
939.276361888652 1606.69596325928 a 0
594.716060075311 1538.50899285303 a 0
717.540927977751 1752.29652673860 a 0
782.829711398657 1215.94121987106 a 0
958.362821524498 1475.75553132632 a 0
525.539409446467 1682.56627512147 a 0
712.872957453247 1693.86934487602 a 0
833.319592284537 1268.53873385294 a 0
782.482864129612 1290.27826597877 a 0
847.06111949603 1365.86328428658 a 0
603.904631138106 1624.51316555573 a 0
641.267162075515 1431.14382996365 a 0
450.026224883239 1573.23468142985 a 0
883.619749443268 1445.08590672475 a 0
456.392878505009 1686.92151906821 a 0
875.885037149347 1309.17240048004 a 0
513.819068667022 1408.93883984564 a 0
698.909979470032 1339.52553204977 a 0
801.813493548279 1583.48156584492 a 0
639.199992414705 1493.62039838892 a 0
847.07957744399 1668.05922060038 a 0
675.97890300967 1618.97370709822 a 0
808.401421692449 1462.9082364551 a 0
566.693454126316 1409.16217620154 a 0
663.922152307387 1522.50032332542 a 0
846.48944956251 1776.63022351351 a 0
623.145225972628 1438.96811098386 a 0
880.317980997743 1499.55290165697 a 0
693.176481266655 1322.50368705034 a 0
906.933672429832 1503.25706739559 a 0
553.072574400136 1809.92812148369 a 0
541.576629618549 1705.15701505366 a 0
535.773944456655 1795.63970118301 a 0
720.815201369668 1710.36347056786 a 0
736.175370717778 1689.95849595804 a 0
552.52872652402 1732.02449577444 a 0
841.715328456791 1307.11101287711 a 0
834.915122749739 1570.78795254868 a 0
809.59666385676 1796.92244117986 a 0
553.949586452091 1543.01685546659 a 0
968.995312693368 1557.41992095831 a 0
719.48756894501 1519.92421780807 a 0
643.821746424818 1674.24896656860 a 0
677.696729543831 1419.74225884476 a 0
585.485024591425 1641.31659186713 a 0
795.006969924385 1411.51527268252 a 0
879.777144877658 1349.13467077209 a 0
487.613237503912 1599.13549820941 a 0
423.123788344286 1777.85987323382 a 0
579.333877851391 1494.82930094657 a 0
545.743791411862 1754.26290009452 a 0
723.73171275176 1311.98434571842 a 0
791.12332209431 1668.53497141310 a 0
777.460043631864 1572.49628915044 a 0
576.22767526814 1491.04663293139 a 0
704.943116924002 1640.06709980829 a 0
648.386869177944 1537.6796208937 a 0
750.265055110733 1431.23729381888 a 0
694.246715767196 1738.91808556838 a 0
758.96995183563 1765.23650082553 a 0
516.875468971986 1786.21952062883 a 0
795.476750105447 1602.42180724242 a 0
687.238882179267 1592.26460019295 a 0
650.66868245675 1456.63234029692 a 0
693.977645717959 1731.08795939943 a 0
933.25677683384 1217.40606832597 a 0
565.031347988344 1615.7272070162 a 0
770.041877801127 1534.78381795998 a 0
658.04245495874 1473.04873616774 a 0
659.991857885017 1649.85334883157 a 0
763.496857022214 1653.11487285386 a 0
817.485843017103 1691.95511164853 a 0
724.326999077201 1587.18428147416 a 0
847.243302748023 1447.04204202640 a 0
661.352203087434 1724.09647201188 a 0
907.297286964439 1458.67907527901 a 0
890.218230795998 1365.41615350763 a 0
744.77656429302 1664.20219437289 a 0
521.680168156748 1625.05582959526 a 0
828.159495061609 1255.13189098282 a 0
523.072442076007 1526.53544360197 a 0
478.237700565499 1705.17529276013 a 0
670.038979913533 1546.08882849462 a 0
914.599007219156 1583.40615826043 a 0
755.806660634488 1703.26885008781 a 0
711.302372092552 1356.61757030613 a 0
553.990524986756 1693.18027700281 a 0
569.260652731477 1344.66988030594 a 0
587.819153871735 1721.28015788093 a 0
872.951990859774 1392.88655629625 a 0
486.799294467899 1641.82715552646 a 0
944.694684062708 1337.91632512248 a 0
664.040548706544 1696.89102216337 a 0
740.677834700386 1400.20243069276 a 0
713.315825198607 1430.93531775154 a 0
889.171716438734 1362.22081651392 a 0
963.669281373817 1353.18318470853 a 0
634.705423762418 1624.67071344405 a 0
824.08443019312 1240.92808258673 a 0
645.27911818756 1766.73512633296 a 0
528.008397870186 1635.28897604487 a 0
615.790720965424 1710.19077232897 a 0
897.921011795259 1405.47227192941 a 0
676.47590645384 1635.09519224735 a 0
631.316646926442 1562.80820883798 a 0
510.163199993041 1463.07458536363 a 0
629.725069643356 1662.28391787326 a 0
815.047461138983 1648.46500865026 a 0
668.938180951416 1277.54546330238 a 0
601.798050347485 1384.5511231025 a 0
682.367759611968 1221.94887958133 a 0
695.025059908081 1504.61864135192 a 0
610.910764714426 1685.54832322425 a 0
731.818490177091 1793.93479981466 a 0
586.891305694905 1628.86319816002 a 0
824.605136281737 1371.93194351610 a 0
828.445178872762 1457.57047675121 a 0
886.710464900181 1301.14158887965 a 0
638.81661398403 1485.99006694621 a 0
557.827866032757 1594.97534189524 a 0
603.760275130158 1757.01290688164 a 0
826.595372760518 1499.66732583961 a 0
656.369272972183 1610.12029286431 a 0
600.762165785638 1438.22602182086 a 0
674.688719096756 1508.5013177517 a 0
813.717013320506 1402.44417290156 a 0
706.18822652874 1452.60081259413 a 0
589.511894726623 1320.06874982624 a 0
873.118514328407 1509.05309781814 a 0
587.751807758685 1665.02502478902 a 0
941.266938449883 1352.33871057129 a 0
603.231893655644 1489.72747181999 a 0
851.069859272215 1745.23096836375 a 0
912.62050748456 1416.57736678178 a 0
960.98244136936 1451.76966481315 a 0
956.459139859122 1667.97424944478 a 0
924.479943506245 1432.85053654906 a 0
643.994519271204 1269.86617691053 a 0
715.159501324287 1441.59724584928 a 0
543.176375453814 1773.45154994579 a 0
666.753338069378 1599.75515369259 a 0
750.11827552262 1550.25554105545 a 0
678.398078319767 1648.27431149997 a 0
639.223277880589 1689.50159480877 a 0
614.726393197852 1717.09573373308 a 0
581.345443578341 1766.16980177057 a 0
561.800743826972 1716.28306772143 a 0
668.647528175848 1572.10967089699 a 0
721.727022839653 1513.59125059156 a 0
731.332750738363 1782.01256742825 a 0
497.230897425293 1524.14214071419 a 0
387.637818855963 1584.1414905325 a 0
800.484216270401 1659.50571274785 a 0
459.565207369148 1425.19737230461 a 0
636.605897904261 1538.65420915321 a 0
569.685505370036 1492.96877453463 a 0
691.134495738399 1827.76931674173 a 0
749.047045015452 1462.0606552113 a 0
878.727293062339 1457.82534880264 a 0
994.98301079844 1268.34644182467 a 0
544.58702318829 1671.18541340159 a 0
844.862837615283 1478.78800119514 a 0
626.635007513489 1676.94483843422 a 0
720.14515512961 1734.54725395333 a 0
871.726243567107 1435.15310227259 a 0
692.621324045313 1631.59163746886 a 0
576.285553641418 1621.03954791855 a 0
874.548001118807 1607.26943566593 a 0
818.60505860529 1555.70092837970 a 0
593.866410307871 1325.14369306317 a 0
801.33363606702 1496.68182838035 a 0
572.312285674174 1845.19255353575 a 0
471.847731383404 1259.78080473428 a 0
874.011274423675 1607.5867773333 a 0
828.744520527494 1751.77335846233 a 0
601.680748010047 1356.27532713193 a 0
591.328132132222 1255.77139282746 a 0
936.674638251603 1362.11865700453 a 0
865.956142078784 1501.59324902637 a 0
675.830856143824 1305.04311247165 a 0
623.765624948809 1618.03818533842 a 0
702.461130671218 1753.51283198269 a 0
967.281922323027 1593.49215167271 a 0
459.0924104814 1496.63071320914 a 0
920.29372406591 1591.75277754881 a 0
561.222347281242 1623.93920543267 a 0
450.920043008183 1498.07221574766 a 0
755.379496784855 1291.08800043070 a 0
629.466145503181 1766.03805058928 a 0
592.217504771842 1552.00433227135 a 0
671.19096937849 1770.15774641224 a 0
615.23900429408 1753.54512542286 a 0
659.567477527228 1427.33035645394 a 0
736.9357094284 1441.28631341408 a 0
713.056324950887 1640.53121196032 a 0
544.629886177897 1429.35966614859 a 0
686.848105816469 1458.42220794318 a 0
687.330590169152 1826.68070776246 a 0
678.43099854243 1377.66574238901 a 0
770.614197386065 1663.58153351163 a 0
606.977539359604 1762.77618796948 a 0
841.607260973368 1393.37607896415 a 0
632.286526654222 1533.51072128953 a 0
692.059889235933 1649.71331885977 a 0
797.954903062748 1374.44861211498 a 0
550.346940680358 1193.99044170169 a 0
529.923664477042 1785.12026995328 a 0
642.539261598518 1410.55123024924 a 0
862.985930258249 1407.45126022751 a 0
810.2205612892 1230.17681782619 a 0
791.95218092624 1766.42192906202 a 0
740.109965600294 1630.06986371996 a 0
736.804430679044 1674.44503102102 a 0
673.321317523398 1664.11651085372 a 0
508.74437957551 1479.39288379532 a 0
699.584709751982 1473.98701245105 a 0
635.990454164527 1321.02685335192 a 0
628.476564835804 1259.82280136765 a 0
497.135142762201 1570.49982601481 a 0
714.337136575415 1665.66887149173 a 0
840.154629270883 1656.94104181111 a 0
652.731565998998 1486.90089872771 a 0
741.163339580706 1366.13831833764 a 0
563.377648595942 1713.26487971219 a 0
509.300405032188 1096.6823689285 a 0
952.658142064315 1427.74164953102 a 0
650.17190126283 1858.70838230136 a 0
758.620741783915 1705.95090609704 a 0
632.309419446718 1502.92050346822 a 0
511.223786672964 1607.13020438222 a 0
552.048941314036 1652.12246454678 a 0
677.584574027905 1816.88673530422 a 0
665.461775003481 1248.33926677784 a 0
499.892183187247 1519.51408019385 a 0
683.50613119762 1510.97468964258 a 0
503.18716249705 1316.47154705367 a 0
479.518491564606 1337.83600143112 a 0
766.56042865802 1346.69382735438 a 0
894.234923243543 1663.16082787343 a 0
826.17358257255 1578.48553659515 a 0
610.293869543078 1730.79033242318 a 0
866.263875781682 1312.12988692967 a 0
900.062479228413 1267.9138169274 a 0
694.92717208636 1614.37029598993 a 0
754.595006168933 1350.02161736352 a 0
539.157625935002 1154.54972965346 a 0
565.889001034475 1355.57428537962 a 0
791.783987989428 1669.32768153242 a 0
652.649197967656 1526.76533128458 a 0
565.766389257752 1687.69447929117 a 0
586.687899130342 1625.61375401347 a 0
915.687944978232 1219.07844995821 a 0
575.368813670468 1595.64951573935 a 0
648.6669415657 1474.60868188933 a 0
795.208532812843 1469.92093498489 a 0
646.206159227925 1714.80115062074 a 0
1076.77445870163 1608.17330593867 a 0
532.121259147036 1639.27137991206 a 0
837.406559651484 1773.62850463293 a 0
569.269309478389 1667.60874812877 a 0
683.255595198597 1635.65812029988 a 0
662.962236895298 1193.19635226731 a 0
676.617318619946 1437.05207858027 a 0
649.708751556882 1829.74393400157 a 0
593.701234113748 1531.99090409927 a 0
945.421227225506 1206.13138763849 a 0
548.41087352505 1623.70187933978 a 0
752.546370673656 1589.14500838555 a 0
605.828724662639 1730.19014120935 a 0
578.51748377071 1690.75772784466 a 0
720.695391218204 1640.63198707112 a 0
656.797599606013 1441.44857202314 a 0
735.25850024326 1796.03851567159 a 0
545.500932100669 1657.58070569727 a 0
672.90112467845 1469.28546472473 a 0
579.46612531153 1798.24669908875 a 0
538.108913304101 1671.48058160264 a 0
649.62403637767 1651.66364506942 a 0
775.901779197595 1467.18218278493 a 0
818.577906135983 1504.99397531003 a 0
744.939398870154 1753.48546228684 a 0
949.148375063364 1206.1686626883 a 0
808.348519916112 1393.91354220427 a 0
616.602819231537 1601.97552025697 a 0
716.410412791815 1850.29144620068 a 0
718.480697103322 1574.80594501849 a 0
572.82805801242 1330.95274636027 a 0
855.293418508607 1506.51228863688 a 0
654.498792398414 1639.48454836448 a 0
553.120213971752 1731.33784988878 a 0
731.859940069828 1267.09523771651 a 0
748.760823073126 1517.33960258982 a 0
582.102571271494 1438.39398351927 a 0
796.352521443795 1824.62081485214 a 0
563.306703233801 1533.16608521862 a 0
566.298955915773 1554.2672504165 a 0
550.119992260397 1590.40898495509 a 0
703.278273926659 1291.68971982934 a 0
721.595481233464 1580.04919188843 a 0
634.742963684365 1545.66842132052 a 0
495.874362586545 1474.76590873068 a 0
807.398000105718 1791.80823287432 a 0
597.977281795793 1215.42736936122 a 0
666.967825725454 1573.56295453839 a 0
638.397582061325 1681.29736747456 a 0
959.979043495876 1725.09588489268 a 0
1020.51013042656 1579.03407260558 a 0
551.046151682671 1297.93071604200 a 0
893.427473447829 1683.07268923660 a 0
793.082881607533 1358.62547466590 a 0
655.781839049572 1199.30106532243 a 0
790.933555897977 1303.89146605983 a 0
561.895928678771 1761.07250201079 a 0
544.574570393605 1349.45804648223 a 0
540.59990805064 1834.06860027348 a 0
673.170291274942 1394.87402245123 a 0
540.708058399398 1566.28060358504 a 0
637.894210642232 1689.52000867546 a 0
818.061832252508 1662.24503002007 a 0
657.503365194039 1375.57980770091 a 0
788.016072085668 1475.77425557201 a 0
690.700742900544 1619.41105960238 a 0
519.789728400173 1681.56485549822 a 0
588.769982489007 1127.96118888263 a 0
947.153793798667 1512.16819999920 a 0
672.318777499385 1779.63800566898 a 0
912.306889833508 1399.31621686103 a 0
722.007737555684 1677.36092342872 a 0
477.056187504884 1769.47663841054 a 0
1020.87510246908 1547.94275227473 a 0
612.754443782366 1721.45301814138 a 0
976.99030895596 1533.29296924000 a 0
732.327560551361 1456.15863827830 a 0
432.836798943479 1318.35770750085 a 0
705.119267000769 1331.23796657901 a 0
671.520837848585 1495.49636856823 a 0
631.959041085523 1754.71755101926 a 0
533.507230542486 1401.81235678508 a 0
501.498926496712 1287.37483427243 a 0
479.870930721067 1234.15301959225 a 0
762.941347613653 1707.06257927977 a 0
595.752119010124 1515.57459096794 a 0
480.768668872271 1705.63362944449 a 0
601.972465524297 1283.72219478950 a 0
745.187043590057 1353.40463044524 a 0
678.389951072638 1374.42440206389 a 0
522.693081751204 1705.66991629012 a 0
657.815809658315 1548.60122897347 a 0
741.383703784108 1635.02536327735 a 0
556.620264629458 1613.56575952444 a 0
894.48982104772 1398.21069311505 a 0
791.995949563013 1572.5834053394 a 0
846.197862280755 1457.02232912556 a 0
771.133414512523 1675.87259563746 a 0
841.019855184082 1308.69838888222 a 0
860.350514994652 1468.76806219888 a 0
633.617999934978 1770.4778078405 a 0
781.185031195261 1548.27497492899 a 0
565.747300269357 1227.98253196299 a 0
595.790162756227 1690.88801939688 a 0
787.885483871492 1698.46435058247 a 0
763.025302777992 1460.9164978085 a 0
619.837656055733 1203.64521039817 a 0
690.360950553872 1627.67934927056 a 0
614.383230271636 1174.28105894263 a 0
518.987079309468 1296.02909009892 a 0
641.80226171847 1302.53501428251 a 0
835.625419821227 1756.03266599844 a 0
727.260956372273 1336.95706905808 a 0
872.50259109643 1355.68596617014 a 0
751.361148800274 1475.24436930079 a 0
536.332796229141 1774.77898772632 a 0
881.5429216964 1584.51354590060 a 0
603.848264969196 1320.28280333816 a 0
792.212704693226 1721.15379592169 a 0
665.173310917758 1636.84283667079 a 0
645.362042736595 1402.57499323177 a 0
802.418409190243 1377.16035987557 a 0
688.505903453927 1620.36612213678 a 0
844.80433666285 1646.40786964000 a 0
701.295949699212 1699.09227454045 a 0
825.034014172676 1419.03936098943 a 0
568.926022598765 1707.63248069675 a 0
698.01757203961 1417.00398188626 a 0
499.851049985401 1535.97922923434 a 0
458.577057204556 1820.33922883783 a 0
792.651613733286 1651.50221319700 a 0
984.731075091913 1704.91540256274 a 0
767.49355938656 1611.08398332612 a 0
580.694031247185 1533.18144394739 a 0
775.388424659763 1589.65359273959 a 0
758.620317172897 1447.16817053281 a 0
591.081288826069 1475.21577356253 a 0
518.762231005855 1417.92743354261 a 0
442.922396547876 1526.54417666436 a 0
885.042991559515 1283.69288394041 a 0
790.829280741438 1417.55277021349 a 0
707.393193789543 1739.52385769707 a 0
541.661273613201 1366.41684410987 a 0
900.905997532936 1539.52772611262 a 0
691.232677840242 1425.40436536188 a 0
772.489794085997 1377.73693141790 a 0
670.419101447187 1541.63675861721 a 0
777.08309692801 1293.49787986319 a 0
590.181855324914 1630.43786608897 a 0
573.987660988678 1760.07599332465 a 0
726.139333553058 1436.23283255767 a 0
659.543834929128 1702.32606290914 a 0
848.360826433337 1400.78428159012 a 0
688.310753479001 1544.1617531174 a 0
649.54940029676 1704.16078118951 a 0
623.368602871568 1861.50543278708 a 0
637.943173557325 1554.05680161586 a 0
738.48430237686 1879.05979557235 a 0
566.373583569502 1596.38655569227 a 0
804.85256097665 1659.8808738441 a 0
786.520864174849 1563.51480417302 a 0
473.811951936464 1693.99589647250 a 0
542.010984674702 1427.15845701413 a 0
663.811890874929 1650.83076729179 a 0
655.076091737134 1703.91364215487 a 0
606.250314600687 1543.05840730658 a 0
643.214981712373 1307.98389849083 a 0
902.218602269952 1434.56508896788 a 0
830.024366095282 1648.50518523213 a 0
768.161331690177 1596.39632328911 a 0
575.103592839861 1164.34234924235 a 0
635.009893508836 1608.45909467064 a 0
638.944058349339 1105.79430630025 a 0
850.466107322459 1354.86776961919 a 0
1002.39073642214 1719.78601396981 a 0
632.126871309781 1641.24506691015 a 0
898.427397415894 1470.55547456691 a 0
657.533212947036 1555.28940683735 a 0
664.691991096885 1800.35541792114 a 0
649.348273932546 1544.19955129099 a 0
596.802128620496 1277.42644440002 a 0
781.264557729146 1386.82888831724 a 0
699.876823186658 1470.98022829292 a 0
587.400727201175 1397.8834962007 a 0
822.319490259573 1476.68820492376 a 0
863.52421499463 1249.27741520589 a 0
691.37631859716 1283.10430840089 a 0
1040.98269525288 1717.64650893368 a 0
734.615831766136 1497.99838906748 a 0
536.944180750378 1613.82675740523 a 0
634.914490263046 1214.0045939111 a 0
776.802404035063 1505.37123345838 a 0
605.633897297251 1628.40828687398 a 0
707.270540541577 1673.2652115467 a 0
574.457947919136 1636.53371989913 a 0
823.808297057312 1368.6734269083 a 0
777.925917655717 1681.95508060239 a 0
848.80631381451 1443.91999345565 a 0
610.207738020782 1750.46165215325 a 0
496.466409215425 1626.0086919244 a 0
869.391138175107 1281.42618682496 a 0
547.771544046865 1579.19790162072 a 0
651.992817540644 1334.5419706829 a 0
757.82850405399 1500.92467565875 a 0
727.416843360821 1793.10592279862 a 0
870.818329516216 1485.91030718725 a 0
642.115847533588 1378.55461252955 a 0
645.05375727975 1675.63079886960 a 0
587.725178320407 1365.76459728958 a 0
890.113596086131 1335.39740117049 a 0
914.004973847676 1599.25080961008 a 0
598.01836865685 1509.30703913013 a 0
769.022795135645 1338.62325554420 a 0
453.077805427876 1332.24883612463 a 0
675.479933745128 1568.93609266532 a 0
968.70083748615 1705.20146120778 a 0
597.277627956415 1279.83406241892 a 0
741.86619973461 1707.92256761946 a 0
632.132271596016 1923.11497790124 a 0
642.383263062246 1418.51421026864 a 0
643.56974219751 1416.63416592243 a 0
554.447944943681 1314.7146032802 a 0
504.09058682799 1646.44114086202 a 0
1010.48812150617 1305.10298657628 a 0
697.858611065496 1701.63602176288 a 0
762.23290260166 1384.11569053757 a 0
873.903507815461 1675.95716573599 a 0
501.812061818593 1646.48012264317 a 0
669.765652473939 1465.64576987741 a 0
868.445659924266 1318.60664804992 a 0
928.48717064493 1322.84684223579 a 0
841.905042108348 1496.23119725238 a 0
915.683831457394 1298.29120342031 a 0
723.986570558025 1720.51751740423 a 0
496.874480738973 1422.27464657472 a 0
873.472030130793 1464.78967977485 a 0
693.904081363012 1511.10308185990 a 0
828.905046097251 1441.39148737814 a 0
559.466085201637 1306.42805728199 a 0
751.704311354774 1697.38297922382 a 0
636.598125910748 1677.5418972328 a 0
804.193783415105 1636.94660697826 a 0
607.190096088935 1563.67560412856 a 0
878.198636480025 1414.87845173679 a 0
796.163408644619 1693.10493772498 a 0
539.722708132637 1701.89080829060 a 0
528.1082407354 1555.93381101466 a 0
788.492176607604 1330.72776963297 a 0
844.621304590172 1463.68645862838 a 0
503.148896788147 1144.19958767248 a 0
868.046304531812 1638.17125694285 a 0
786.455243450682 1630.17572099142 a 0
732.845374318114 1809.61773159385 a 0
1019.31273679365 1584.58698902080 a 0
562.524033670195 1656.59231265465 a 0
616.336066312611 1504.34460400433 a 0
917.882955519354 1685.45401826537 a 0
923.486826575228 1489.42099636637 a 0
752.647349485968 1310.10354233345 a 0
582.94097352413 1584.85586540159 a 0
710.547128753894 1629.42962116913 a 0
548.184195165887 1452.24405321219 a 0
847.178358404367 1557.25649794162 a 0
579.430417563947 1330.13818593824 a 0
883.518114409405 1590.18521530358 a 0
690.597966218489 1702.12448390942 a 0
558.079609503361 1533.28760269731 a 0
