F1 F2 v u
657.593545494471 1490.60379144374 a 0
500.013993601542 1438.6311403766 a 0
633.119102596408 1577.56087163842 a 0
714.980362101962 1137.81112017414 a 0
728.546892664736 1600.22719221427 a 0
845.291698839886 1498.59561615447 a 0
386.619607806303 1542.05942487712 a 0
697.899264177433 1613.52668124941 a 0
767.626198718025 1574.88773634684 a 0
641.101639051712 1481.60956494218 a 0
643.470197956326 1337.64736092414 a 0
652.63889248477 1309.15882521308 a 0
713.109087304631 1897.54673367927 a 0
756.307072849624 1668.65457861275 a 0
727.64033840576 1505.70861039026 a 0
759.979728593042 1346.69967438347 a 0
304.366437669623 1496.67779276034 a 0
629.94411043845 1384.97794280382 a 0
545.090047234206 1688.69659546997 a 0
736.24544772722 1405.1320915897 a 0
869.158026814229 1497.3961141101 a 0
608.213428337393 1580.47555971948 a 0
554.036724032941 1519.37157357334 a 0
836.741386400222 1544.76574724311 a 0
615.918495624531 1405.45973557387 a 0
728.527880620383 1249.42791649718 a 0
726.687133462047 1489.55576863041 a 0
679.448794273439 1431.68228014252 a 0
549.798776698913 1521.05317695105 a 0
831.060707304055 1525.05808286343 a 0
497.531582608976 1384.31652709539 a 0
729.758737281413 1428.77084363055 a 0
817.935711052265 1546.87173786268 a 0
672.793311761957 1326.03418483921 a 0
815.38263695919 1407.25243233564 a 0
652.00257007434 1329.37031409824 a 0
766.676994366465 1461.9680631077 a 0
683.892885069498 1664.40829837693 a 0
707.377499636627 1557.49449971281 a 0
578.886961380511 1412.27368512213 a 0
759.542800546635 1660.90363593877 a 0
857.141287649004 1750.96113796556 a 0
618.086145428233 1435.9515134487 a 0
660.736446873687 1533.96846759417 a 0
840.206069479987 1452.82736721499 a 0
602.871483595176 1518.94675324732 a 0
491.387881993644 1416.0856653318 a 0
820.89458706623 1670.41045932865 a 0
637.298497248388 1552.56407062026 a 0
675.95025679875 1596.38420083622 a 0
795.665772883557 1253.72948905816 a 0
722.785967143092 1589.87419387556 a 0
755.128214479543 1579.06798451192 a 0
730.506212283271 1544.96013930428 a 0
763.398652918471 1489.00236065911 a 0
717.059181217003 1636.35288142181 a 0
877.578631131412 1414.27662282035 a 0
688.332042771917 1498.59119826763 a 0
564.621118645329 1822.17948167806 a 0
602.848902228218 1480.40421456699 a 0
671.046418693942 1434.40185831676 a 0
638.000250582727 1693.41375307036 a 0
642.146292674859 1367.32428547359 a 0
787.739436911549 1741.4568275913 a 0
714.744060581057 1471.5226280439 a 0
792.701818846757 1170.689667957 a 0
752.883006459408 1728.22141897935 a 0
626.207447709665 1480.98885347003 a 0
850.421701246722 1447.83454261958 a 0
560.386762219265 1468.96629562925 a 0
440.099636266747 1660.52452214587 a 0
825.33880791893 1214.01143970905 a 0
657.935067682971 1568.55538961107 a 0
637.804293567342 1714.20945713611 a 0
800.137335029043 1238.72018926145 a 0
718.905274262376 1429.27502751586 a 0
649.845907125304 1429.60032832152 a 0
561.781032250652 1651.23153732474 a 0
655.33230507779 1446.11811744635 a 0
459.961056480363 1355.56574036756 a 0
780.16141994447 1298.91005355358 a 0
683.302282076226 1667.75571553403 a 0
672.259684944003 1781.4652527219 a 0
537.381783035802 1829.2540385005 a 0
605.68461445287 1441.05803824909 a 0
352.890841703998 1394.16612896698 a 0
784.485667487985 1272.40498251846 a 0
553.589936735533 1281.65285653319 a 0
660.790527236044 1658.59596076238 a 0
931.588220847778 1451.61837921709 a 0
581.770546691811 1760.78608978041 a 0
779.198074060098 1502.81397254376 a 0
822.116686425778 1519.11452743833 a 0
612.122459052869 1382.07164779033 a 0
635.948469863287 1528.71229911396 a 0
738.834798988527 1736.62261508474 a 0
645.167724561449 1709.39962260629 a 0
745.186108294764 1446.73037942973 a 0
800.641950451311 1405.6036853627 a 0
736.158219794846 1479.72330347215 a 0
423.29086203883 1626.38698376529 a 0
913.3885991534 1624.30988619848 a 0
849.68998190531 1527.77676800191 a 0
496.399702978058 1774.27398391298 a 0
768.374626462441 1316.36179337721 a 0
564.935816525925 1528.64834293474 a 0
473.292634387934 1633.07152169101 a 0
685.904688324868 1378.31163791157 a 0
790.543249726399 1559.79932638564 a 0
631.234190712751 1482.64778825705 a 0
635.876818243141 1427.52405265346 a 0
761.469872119481 1417.53079070563 a 0
701.498325868826 1717.5114656591 a 0
892.960843432553 1476.11782169229 a 0
728.42214589598 1487.67359155958 a 0
593.502285340345 1819.94271685936 a 0
832.410488900126 1614.74870914858 a 0
800.778620714778 1570.44199502335 a 0
768.752842860698 1744.5976760286 a 0
561.728682526623 1467.40163411682 a 0
719.428250656453 1603.75910657737 a 0
784.30577027444 1290.62989501284 a 0
420.685847704037 1079.44279634676 a 0
721.237273648817 1753.47396471243 a 0
628.224717364764 1397.97310578057 a 0
611.055479317546 1674.03768615279 a 0
550.642211049086 1340.85697450828 a 0
773.961453472538 1588.24175529573 a 0
666.503061564709 1799.52804099243 a 0
664.988859495453 1564.60198560005 a 0
540.26584735091 1605.66768722435 a 0
782.71359440185 1667.48109403622 a 0
859.58363795485 1579.72930536052 a 0
760.158275601932 1039.06833038747 a 0
1006.9100725355 1527.71103223794 a 0
879.115260929889 1301.30592980763 a 0
542.697974949423 1833.38014563671 a 0
618.232663085729 1514.85629589828 a 0
572.581233271 1471.64698622496 a 0
731.585447662142 1363.67239164202 a 0
758.007521930656 1378.45641519113 a 0
498.845753902364 1783.0614929142 a 0
502.650708326564 1477.60731848649 a 0
705.185013601759 1670.11757985026 a 0
796.881847948598 1513.24614619121 a 0
741.715588706287 1403.5185221558 a 0
681.644697221205 1753.16603287818 a 0
648.016654947781 1565.55802248904 a 0
608.66739934983 1461.04544620779 a 0
800.192271289937 1329.40276636462 a 0
540.489021836594 1456.49031920602 a 0
780.607804526083 1393.89686023608 a 0
500.870948929521 1225.63967191816 a 0
676.067693560829 1625.07524777626 a 0
850.209739701804 1616.86489276872 a 0
626.930163044886 1622.85820010609 a 0
832.662928177908 1383.94646785549 a 0
714.875519930276 1627.24057541989 a 0
687.811173060916 1468.06958641782 a 0
789.644188391186 1464.91717286473 a 0
755.813739599978 1448.32204384025 a 0
761.367493135876 1633.07974912141 a 0
769.21644958301 1468.8829291255 a 0
857.679692468263 1553.30909300277 a 0
499.628203401461 1497.28003679346 a 0
893.576049693264 1434.07492089512 a 0
568.549873884455 1553.25681068641 a 0
637.529894816073 1537.31633804715 a 0
756.338054926542 1312.70792330842 a 0
625.177135278519 1344.46987655217 a 0
815.291119579365 1296.67892074444 a 0
793.64164237234 1653.33061030514 a 0
687.531173556716 1804.65334822256 a 0
577.781276959512 1748.33734063697 a 0
653.683284549521 1459.07497331569 a 0
573.345565327323 1690.23440035874 a 0
802.182895386242 1259.04576387441 a 0
989.628764432459 1468.22173896678 a 0
703.459696419663 1344.34148701683 a 0
589.509479506818 1435.65832039174 a 0
562.662848728548 1706.56983212098 a 0
782.274222152712 1217.9001084882 a 0
502.642691501542 1763.81436397297 a 0
738.22906665853 1089.57922817578 a 0
771.823659799252 1462.51004442245 a 0
726.256089948565 1576.20446595899 a 0
756.31008926619 1462.74043841194 a 0
664.777992446732 1310.40983070057 a 0
712.224357530108 1556.37690994212 a 0
658.682628606067 1617.41992186078 a 0
728.561090643241 1650.64336904724 a 0
742.08686684166 1449.8319994387 a 0
1025.92666485056 1538.95463458978 a 0
615.124802887635 1489.7111323516 a 0
652.776039078706 1418.97033935147 a 0
824.812716811599 1172.16202712801 a 0
751.638142433968 1550.03834502118 a 0
719.840522217391 1635.19278306812 a 0
727.478136006232 1649.94407781612 a 0
592.349121685238 1607.94820147248 a 0
702.48046934763 1567.74132283488 a 0
696.82551610426 1659.04141409692 a 0
681.981822459209 1587.56080533214 a 0
670.874703130489 1425.72890858649 a 0
426.186007665597 1566.19947855233 a 0
749.00805353231 1413.40661638334 a 0
668.587059791186 1446.94502617163 a 0
761.377521017746 1389.3609454669 a 0
612.214962803178 1376.09422272298 a 0
720.95198614867 1646.69101777171 a 0
638.473736145917 1573.46293720771 a 0
826.980034807672 1596.91908249855 a 0
833.674098940032 1355.21519236995 a 0
657.387988476623 1479.01082704717 a 0
890.712116739715 1520.26760632675 a 0
784.47780376945 1507.33819993674 a 0
894.448935492198 1399.33623727364 a 0
770.814569021015 1711.55193709599 a 0
788.294476216692 1490.07537551322 a 0
829.314772887921 1525.68852061988 a 0
736.344990745984 1125.60349376498 a 0
767.04926392107 1571.00169440672 a 0
755.189515088144 1275.31977986884 a 0
664.583396735144 1453.8138380296 a 0
545.833884483728 1585.60234778551 a 0
706.927580508475 1608.95938702336 a 0
890.85352404029 1602.57989226696 a 0
711.212690529894 1875.44621165284 a 0
581.001261603117 1518.73867028739 a 0
817.409500028134 1336.56149792147 a 0
583.542656768795 1393.79409328854 a 0
632.311642793335 1632.91035566476 a 0
745.734322912796 1431.54858621306 a 0
648.781692224383 1654.39419990847 a 0
814.172087839434 1582.93546447307 a 0
522.508772821806 1629.79022199512 a 0
817.377530341515 1546.12690571656 a 0
597.95839226481 1543.68938587813 a 0
838.525700289533 1273.79880580319 a 0
727.117404003417 1500.17035975721 a 0
520.867283036186 1565.1932877997 a 0
483.458678837916 1552.06819553819 a 0
756.262680323914 1513.91893345788 a 0
973.57677391655 1351.17799312886 a 0
788.272735507838 1401.67140401269 a 0
877.41769322382 1457.56413281564 a 0
705.245372527018 1433.49302796227 a 0
692.477543263307 1520.82796072852 a 0
691.97354594816 1717.78899186073 a 0
649.653541346165 1694.85057273012 a 0
715.272480828931 1592.63299830883 a 0
600.870861531281 1395.55367206718 a 0
743.895771698689 1590.30319663661 a 0
638.028883240935 1447.49457752278 a 0
857.714668027 1456.7446037651 a 0
799.646406067056 1100.82807381348 a 0
603.946922753771 1694.65999479396 a 0
648.718626189467 1658.47719222591 a 0
671.753625504361 1315.5845875569 a 0
953.75398224626 1533.58268553956 a 0
556.398428349816 1701.49832205484 a 0
740.398968014566 1659.66098342685 a 0
740.268621815995 1519.70108547089 a 0
525.213496573662 1466.75556874632 a 0
523.450261282666 1532.57780386327 a 0
699.402163046105 1343.96522582895 a 0
477.611680272435 1289.91110891342 a 0
840.732190662847 1578.64408979026 a 0
578.952753311521 1580.74341610456 a 0
818.998474793208 1636.71648522335 a 0
730.082300489388 1498.38482387725 a 0
758.597426865383 1393.08710979373 a 0
777.563339775636 1758.92934169544 a 0
685.818321774926 1559.3115080723 a 0
543.269747251576 1599.98432880672 a 0
440.694769388387 1536.97946280801 a 0
735.70427077101 1549.48382939368 a 0
472.593663773223 1343.1846618976 a 0
624.777886147066 1425.06475309064 a 0
589.844230839044 1418.84629147245 a 0
563.463933100311 1679.81287606986 a 0
661.472125085658 1460.12486684979 a 0
401.169295724 1362.63147120806 a 0
577.76055309644 1458.66321051036 a 0
647.849286114224 1720.44761535017 a 0
753.653789539244 1287.07762683379 a 0
694.590911308212 1538.41569548751 a 0
698.764422409083 1406.70896500271 a 0
627.764204706175 1333.67487798255 a 0
736.492987833408 1616.79278688381 a 0
758.959503230214 1480.76931242118 a 0
629.911285502198 1502.69390756927 a 0
504.89913897442 1567.81717475513 a 0
745.929010840474 1568.23697105142 a 0
377.474375488586 1583.17160337409 a 0
712.072058120257 1568.7951716694 a 0
936.865347444553 1682.46797861897 a 0
591.881125300305 1101.38483743074 a 0
712.192655212113 1739.04442999263 a 0
804.548011930883 1580.14025074001 a 0
666.41638064968 1315.67288375062 a 0
916.939731703726 1341.62335483625 a 0
816.784357759559 1024.48864398946 a 0
587.864688028243 1423.18918209308 a 0
407.944326686242 1575.19483759656 a 0
597.217715437534 1244.1682856715 a 0
657.546399636328 1440.00574610707 a 0
672.377770561912 1531.02008963993 a 0
621.158988693164 1662.75173994649 a 0
783.01299135924 1711.38171594634 a 0
656.967163312712 1351.74988569964 a 0
511.120269951451 1653.51787069615 a 0
655.329934159592 1525.73380277488 a 0
675.009855509663 1912.64584381272 a 0
842.855177095688 1659.67637124717 a 0
481.881764510208 1736.6775480389 a 0
620.341435489254 1623.37142858828 a 0
455.645585221352 1414.7163508715 a 0
654.088997892299 1428.1774241551 a 0
649.81023737177 1514.2349298155 a 0
599.146900229881 1481.40770442988 a 0
468.009181511542 1570.73089702732 a 0
782.2034189031 1299.782026825 a 0
695.062388845883 1327.27737280608 a 0
662.229027225871 1542.63926557683 a 0
828.600419770793 1338.3936875035 a 0
674.175510764348 1482.81975900943 a 0
843.033329998364 1723.78563388247 a 0
592.637322306686 1380.9998876454 a 0
652.005753247135 1703.56197188139 a 0
741.785635669202 1483.47754111989 a 0
890.439038072428 1410.40457141114 a 0
638.39342627127 1524.49650856054 a 0
877.972883827504 1516.63906746806 a 0
743.788100998483 1457.24007980754 a 0
510.120867853453 1613.47515892608 a 0
837.683680919194 1538.17343475951 a 0
833.840529823337 1573.52411741789 a 0
651.815296082821 1453.3180879369 a 0
835.367351434203 1347.40011931196 a 0
743.595895492434 1326.02839990395 a 0
865.035157888671 1421.44845774048 a 0
757.450291954048 1782.04323790877 a 0
783.19072529126 1452.08610759148 a 0
721.169572134542 1569.74091650727 a 0
600.933136232213 1725.44281035425 a 0
667.445766281618 1374.60258217505 a 0
687.434533277434 1623.6633268607 a 0
519.120712906975 1794.41011911051 a 0
899.437538748325 1622.55013434826 a 0
877.587794346465 1463.25685097052 a 0
898.323363227647 1260.78286810979 a 0
591.435291919928 1684.49799354491 a 0
812.516956592439 1257.03136263258 a 0
705.208723471254 1448.44260273016 a 0
670.266595444308 1634.45468132182 a 0
783.018921599192 1496.71493714763 a 0
587.561625669375 1546.2271776113 a 0
741.169050756035 1506.08526200718 a 0
510.403033693116 1517.25707813928 a 0
751.147066781143 1590.33212282697 a 0
669.56832893925 1489.7673852097 a 0
761.756034450116 1365.99604486106 a 0
734.101244127097 1778.9174352967 a 0
662.175380349833 1708.24243656549 a 0
504.254530816349 1508.78461877239 a 0
856.115556153426 1642.07281483719 a 0
752.895771247955 1533.77241369069 a 0
721.993176864001 1248.52396984365 a 0
762.812239672004 1619.1042192034 a 0
578.954926391061 1718.91052730863 a 0
883.085487738934 1737.19432381349 a 0
758.774158672966 1545.03984798232 a 0
627.09164537501 1919.67963128635 a 0
630.399475547754 1832.22861670404 a 0
846.403887646369 1382.29583577105 a 0
655.785865348694 1524.03151777121 a 0
585.10002093552 1519.0779681336 a 0
776.531075210459 1515.39538831964 a 0
783.371473226307 1536.53673580043 a 0
783.08679769452 1589.35987354393 a 0
666.990199778098 1478.59944041717 a 0
729.815813182933 1524.65939046779 a 0
673.0350627682 1663.62610461013 a 0
897.796276935114 1388.58737855755 a 0
611.663767622888 1746.9020117329 a 0
635.464426680824 1450.74683239091 a 0
612.958899076343 1740.99115217131 a 0
472.053287881171 1481.23922672295 a 0
619.432174121465 1327.90157646625 a 0
644.043546391084 1493.38410369591 a 0
877.45724289998 1490.98936838834 a 0
753.951253240196 1387.3634465676 a 0
630.27282807384 1503.03169415637 a 0
886.62530279405 1482.75362774227 a 0
563.734340788078 1686.29259174213 a 0
499.691066724192 1786.72473218053 a 0
672.868990683547 1472.11881315461 a 0
742.267480815187 1752.86482778441 a 0
607.175857907868 1720.88476694815 a 0
850.23760426644 1513.1192082823 a 0
948.779491399549 1591.87562937612 a 0
903.776367343718 1371.78892707172 a 0
700.703670525121 1540.73781993511 a 0
876.615941329457 1568.91059949068 a 0
715.246732828322 1513.45324862589 a 0
701.825192401836 1492.85626057215 a 0
811.14911531405 1705.89231510025 a 0
904.441315995084 1401.87162811999 a 0
598.243557219163 1540.3109594685 a 0
554.130653909656 1690.32227799708 a 0
660.489159643942 1516.01869974008 a 0
651.033065211799 1794.94480615865 a 0
689.48987098648 1303.71756100783 a 0
739.838340909906 1564.36345791115 a 0
705.635280556521 1486.04708553903 a 0
800.372972198687 1630.52437110547 a 0
600.76686457734 1696.6175527491 a 0
533.694050898691 1727.08715254885 a 0
572.406664328859 1567.96247744223 a 0
741.334367344886 1427.42860404596 a 0
501.019964903544 1178.64061990036 a 0
641.01798179155 1317.07999511289 a 0
728.239337604025 1507.74288451454 a 0
713.512542336614 1558.52558989078 a 0
578.609240025969 1657.89070131774 a 0
625.74028001389 1649.12722063256 a 0
598.14748548267 1298.41987224627 a 0
534.758855546628 1460.36472460656 a 0
544.764487812524 1391.85482917211 a 0
775.267609040746 1456.8095146768 a 0
666.088938083826 1533.68875749026 a 0
832.007192541624 1672.9877421064 a 0
712.233336923856 1432.30062959121 a 0
592.658649936706 1441.29221250886 a 0
598.093780822817 1706.44497412543 a 0
674.585465975699 1617.11248613531 a 0
637.968921591158 1347.1241044932 a 0
755.131660931197 1568.48175987633 a 0
637.501866380448 1405.94138840478 a 0
756.116344773994 1730.59182420928 a 0
758.46398174704 1669.21789082685 a 0
732.859615177279 1252.74945610409 a 0
804.190953163272 1727.28922905192 a 0
587.648199708504 1459.18246828274 a 0
687.085662483873 1488.04400986424 a 0
771.232884973247 1412.7211794874 a 0
349.848214583674 1467.56287519829 a 0
641.677341675232 1838.05245001319 a 0
682.892304861072 1595.18837409163 a 0
618.193123452006 1928.80421189535 a 0
622.305195117618 1306.48026245871 a 0
705.004742355832 1705.91065572541 a 0
694.801166349377 1798.33230757324 a 0
635.784112461229 1733.02054734755 a 0
739.055526529783 1374.93179054611 a 0
844.385169999934 1494.59756009419 a 0
683.09387080991 1771.56528548494 a 0
533.527423471501 1500.27418327889 a 0
599.008592832488 1455.37357324229 a 0
863.481685551194 1673.98643296427 a 0
489.36553945157 1133.06270074505 a 0
847.829286744481 1685.4663624859 a 0
570.98845354357 1548.13673339444 a 0
953.504631063033 1660.87591045441 a 0
778.629782081317 1446.67098646082 a 0
756.097484794949 1729.09664696041 a 0
516.406427118104 1511.33768643232 a 0
574.116190479748 1675.78892968535 a 0
677.367576646361 1490.23115444376 a 0
739.796298752212 1594.32359583187 a 0
702.885418179214 1494.60103997183 a 0
872.328734139986 1653.81318255651 a 0
795.344567491576 1411.09083249442 a 0
806.839695777075 1325.09796628356 a 0
718.546515816312 1475.54317974415 a 0
827.486513287154 1443.4754932414 a 0
742.370353696654 1641.4850457183 a 0
689.558654417416 1594.89587433501 a 0
515.74567348804 1558.13602880619 a 0
697.572070537608 1349.95362272548 a 0
667.870810958995 1554.54547810171 a 0
743.179531913362 1695.69239607206 a 0
639.833372967918 1472.3350128589 a 0
776.426769678217 1404.20320120067 a 0
714.621202293837 1734.51837911068 a 0
496.539670633251 1385.86117137638 a 0
777.660103672227 1434.21785577397 a 0
676.906898142917 1508.20655782185 a 0
593.264915580035 1490.13255049469 a 0
724.313201195405 1348.63483514784 a 0
606.720680924525 1554.94524315935 a 0
482.335377362669 1650.68290346652 a 0
636.931761613781 1540.39045171569 a 0
725.393832286812 1611.3081159424 a 0
1010.0432955282 1515.35864469057 a 0
714.851947661298 1530.39222257631 a 0
736.179699208939 1145.99892708361 a 0
828.072490661305 1701.01166308163 a 0
491.095488605786 1262.71701324902 a 0
529.059860573576 1574.27599144595 a 0
754.528655967989 1319.38802103625 a 0
660.967790238394 1590.47044727371 a 0
583.105189077626 1213.13915072446 a 0
690.297744517987 1492.11159239721 a 0
770.123974005236 1550.66408551917 a 0
700.657393328071 1583.21367405109 a 0
767.985525717743 1643.99475808704 a 0
828.511014273828 1592.09848182862 a 0
897.830774427613 1653.79079155629 a 0
702.426819050874 1575.23353436366 a 0
841.717034494607 1515.22939690965 a 0
735.405547319223 1541.16755256518 a 0
586.484274228485 1355.21542941451 a 0
597.333008910982 1687.45247795554 a 0
837.914187755484 1523.04221188113 a 0
820.451303153138 1788.42636093406 a 0
757.220041900348 1446.45921623071 a 0
765.279026143064 1624.47942334927 a 0
890.591312532805 1369.15164852743 a 0
753.852138188589 1668.59746159963 a 0
704.871015455979 1716.44188277498 a 0
805.696768051204 1607.22475289009 a 0
844.275733861002 1610.90850299728 a 0
808.8566499153 1642.50916017827 a 0
472.725570253018 1757.07075276073 a 0
712.805290254979 1412.08299578957 a 0
845.642786314792 1627.72260877023 a 0
618.435450848747 1631.54489793074 a 0
531.460070957848 1502.24491663189 a 0
741.716196332592 1500.57725424832 a 0
602.302617116871 1462.05945651584 a 0
772.925538135666 1302.74013115836 a 0
819.760316095522 1573.79027043983 a 0
833.871091000742 1476.52327586926 a 0
813.463320882738 1679.60603266972 a 0
756.012305532904 1741.18582197676 a 0
754.798652433522 1741.04717805513 a 0
688.552934296104 1409.63311940855 a 0
578.974746436306 1572.46126051452 a 0
504.715644949645 1395.65141987559 a 0
745.29035728623 1508.20934392257 a 0
566.024095847803 1749.88379296803 a 0
909.646821665678 1456.51403792547 a 0
665.876996466256 1335.4695390715 a 0
652.203557930546 1718.26285391377 a 0
682.904688130507 1658.89054686333 a 0
573.284387585046 1625.47573886955 a 0
809.945246498023 1483.3084526929 a 0
734.167583432754 1731.12586810885 a 0
868.135263363672 1604.93027478393 a 0
577.136933206551 1647.48625710886 a 0
495.412821033184 1398.8676747387 a 0
610.643551252273 1700.54082982743 a 0
778.338113042686 1694.24116613584 a 0
809.70445270683 1537.43376808334 a 0
590.762263595657 1440.58620304757 a 0
756.220776088144 1645.0409923006 a 0
693.216439145681 1689.88456495469 a 0
704.064248799062 1488.45797860491 a 0
680.00390200807 1483.77072344981 a 0
723.737113334246 1315.33770280577 a 0
577.6492319835 1418.92551377259 a 0
573.407289831144 1588.25549926444 a 0
