"X1" "X2" "C" "S1"
859.316095544353 1437.28907760545 "a" "a 0"
662.352671866661 1359.28492814848 "a" "a 0"
951.076128107277 1355.97331033385 "a" "a 0"
575.34506065835 1488.5788692659 "a" "a 0"
873.320230198919 1264.52480931546 "a" "a 0"
603.375440002387 1318.88025172254 "a" "a 0"
805.808484642449 1308.17044692967 "a" "a 0"
800.103737163879 1700.75202740967 "a" "a 0"
619.938666716322 1737.58467296731 "a" "a 0"
706.07624069251 1405.61051160755 "a" "a 0"
715.822161304743 1471.46712206694 "a" "a 0"
620.174854168524 1561.75607458001 "a" "a 0"
738.58867030553 1673.18072822026 "a" "a 0"
659.224523248582 1463.63279458554 "a" "a 0"
500.799415322108 1522.12113346754 "a" "a 0"
851.681391113768 1529.24162267556 "a" "a 0"
803.41611636328 1212.31584478839 "a" "a 0"
769.634692397939 1703.16113674347 "a" "a 0"
789.540955928313 1773.19319750998 "a" "a 0"
981.62381355151 1337.89320017053 "a" "a 0"
795.715713340542 1635.12413298554 "a" "a 0"
699.171190891232 1554.34914228816 "a" "a 0"
561.309472812893 1715.66343257307 "a" "a 0"
762.269748221682 1694.68439814892 "a" "a 0"
599.08365954454 1377.20260120703 "a" "a 0"
699.879410062604 1613.23090439894 "a" "a 0"
876.252348110855 1591.02191197597 "a" "a 0"
732.587143946863 1283.6619276881 "a" "a 0"
625.177427999945 1143.27557705319 "a" "a 0"
735.78188719722 1318.70687499074 "a" "a 0"
865.83146447733 1666.36585664697 "a" "a 0"
869.05082372687 1647.53846299952 "a" "a 0"
563.000899519678 1719.37752185188 "a" "a 0"
808.018800622862 1379.59595923997 "a" "a 0"
630.340121132168 1680.58611907178 "a" "a 0"
584.115264025776 1438.47321102947 "a" "a 0"
645.399445989262 1573.92694970394 "a" "a 0"
743.37720536737 1728.29536860861 "a" "a 0"
526.725735851738 1554.2397723492 "a" "a 0"
657.54800535514 1080.27232876209 "a" "a 0"
922.331512252542 1354.56496729428 "a" "a 0"
725.374653665471 1350.55603395795 "a" "a 0"
501.393729095465 1720.73346984464 "a" "a 0"
854.878739370193 1408.85926762686 "a" "a 0"
632.413446570014 1521.03582664216 "a" "a 0"
821.99951795545 1314.56451694195 "a" "a 0"
799.607182116515 1370.60056985126 "a" "a 0"
805.006386454667 1414.44951412814 "a" "a 0"
742.78130760014 1599.29559471066 "a" "a 0"
920.267271319579 1272.40274255426 "a" "a 0"
735.756453906749 1657.06764738008 "a" "a 0"
661.460617198601 1359.81878892452 "a" "a 0"
749.649812843415 1301.25026206571 "a" "a 0"
577.923110671137 1734.5730643011 "a" "a 0"
721.685558954193 1708.16640880285 "a" "a 0"
724.645836521401 1421.32073540476 "a" "a 0"
896.694381482854 1479.15415570296 "a" "a 0"
699.400553508161 1711.01038379075 "a" "a 0"
452.806869351659 1518.20547292189 "a" "a 0"
877.060524979791 1372.43750193203 "a" "a 0"
742.52848559396 1843.68723298501 "a" "a 0"
849.680250517314 1296.81694721114 "a" "a 0"
669.706206188544 1281.46609915953 "a" "a 0"
830.060527944073 1298.13539136397 "a" "a 0"
705.559387315897 1291.87458231685 "a" "a 0"
766.645821419902 1203.57807135805 "a" "a 0"
649.690364177707 1751.80894593264 "a" "a 0"
654.245520564953 1595.03851171202 "a" "a 0"
636.300745621242 1438.10714741182 "a" "a 0"
640.995049072498 1618.91196538901 "a" "a 0"
654.16407427069 1574.9687606855 "a" "a 0"
575.131137496159 1553.99372757493 "a" "a 0"
734.715401841233 1672.39191992212 "a" "a 0"
768.949064739017 1589.95193179264 "a" "a 0"
559.901289349818 1683.91145110099 "a" "a 0"
497.252295200848 1675.59060292859 "a" "a 0"
629.043863062457 1720.43427640956 "a" "a 0"
674.221434301189 1414.15316490928 "a" "a 0"
905.542882253968 1403.20306487517 "a" "a 0"
850.604001017038 1378.28898566614 "a" "a 0"
570.690284791565 1598.40978572254 "a" "a 0"
733.342706738584 1505.13473573245 "a" "a 0"
506.327954314676 1622.10801774782 "a" "a 0"
572.685096478534 1534.96362414305 "a" "a 0"
598.817347135466 1386.98637541986 "a" "a 0"
570.806073101566 1479.9114539579 "a" "a 0"
852.336062898655 1760.12390344585 "a" "a 0"
744.564491350082 1523.6441554704 "a" "a 0"
605.468887482605 1653.51370875151 "a" "a 0"
633.256676430152 1330.62367165783 "a" "a 0"
851.850167670938 1372.98098638433 "a" "a 0"
673.477934180188 1664.71206093602 "a" "a 0"
785.851326638903 1626.24754788715 "a" "a 0"
597.163021871429 1365.72941048185 "a" "a 0"
591.32008265008 1299.70106024163 "a" "a 0"
876.869259555542 1442.33131808356 "a" "a 0"
706.845184205248 1547.70299338116 "a" "a 0"
866.474927867531 1360.58270845044 "a" "a 0"
563.209722580996 1700.69954491416 "a" "a 0"
725.16639815966 1324.0323149817 "a" "a 0"
517.5193085217 1577.68792006258 "a" "a 0"
850.629445170887 1408.39726273535 "a" "a 0"
928.66045971215 1388.62155243629 "a" "a 0"
620.455591459916 1729.8485072429 "a" "a 0"
584.122503245883 1793.66342185423 "a" "a 0"
735.79418875775 1736.06138256505 "a" "a 0"
578.776762145665 1734.01148671832 "a" "a 0"
429.551328390377 1228.81705934755 "a" "a 0"
753.828716562188 1339.16849186554 "a" "a 0"
680.758103949898 1749.2551356355 "a" "a 0"
502.9842319194 1455.97697773339 "a" "a 0"
591.368068293664 1348.5042067425 "a" "a 0"
859.91079936632 1310.61123384467 "a" "a 0"
491.906012974631 1240.13898370431 "a" "a 0"
712.174060446741 1275.16053659926 "a" "a 0"
574.661170919788 1725.23358220714 "a" "a 0"
678.402548168066 1688.91666534163 "a" "a 0"
542.964869296607 1186.73695332999 "a" "a 0"
628.11636502207 1782.89011689047 "a" "a 0"
874.120867395487 1244.22158102635 "a" "a 0"
491.124303131694 1697.17677154766 "a" "a 0"
685.613909151407 1901.35976287823 "a" "a 0"
788.17889107188 1543.66126086616 "a" "a 0"
720.203070681041 1603.36322004806 "a" "a 0"
671.511723074548 1627.37327805844 "a" "a 0"
571.156915978807 1333.53006989393 "a" "a 0"
685.569161178352 1215.021547948 "a" "a 0"
598.533456537226 1738.75517135123 "a" "a 0"
741.536971951389 1399.42075079318 "a" "a 0"
993.200156429148 1725.76516628603 "a" "a 0"
469.415390401379 1759.89484130419 "a" "a 0"
609.747396370905 1543.86677537995 "a" "a 0"
770.240871659156 1506.1473414555 "a" "a 0"
614.447373018375 1163.05163347246 "a" "a 0"
613.222536223112 1689.51849779621 "a" "a 0"
782.824767831348 1468.12223840724 "a" "a 0"
671.096264397581 1429.77454579777 "a" "a 0"
855.981389731312 1775.85861715353 "a" "a 0"
658.25501704924 1837.20573297817 "a" "a 0"
517.751950282256 1719.88472943498 "a" "a 0"
780.551426016454 1368.88152342788 "a" "a 0"
973.798588863093 1316.06685439142 "a" "a 0"
844.190859133982 1399.04674949905 "a" "a 0"
782.94741973782 1219.27269608019 "a" "a 0"
801.188400507047 1319.98514596279 "a" "a 0"
594.173981010431 1387.71021135747 "a" "a 0"
749.82042643827 1365.19630959379 "a" "a 0"
545.807857200105 1367.42115862234 "a" "a 0"
725.614745403007 1331.74215741433 "a" "a 0"
465.556265134238 1809.52807615687 "a" "a 0"
793.319039247927 1654.01109243887 "a" "a 0"
854.267863616183 1396.18539606346 "a" "a 0"
681.9940671405 1356.34178833512 "a" "a 0"
618.306091564372 1592.13250160271 "a" "a 0"
527.163820927344 1384.79989004867 "a" "a 0"
582.984098312043 1427.56264702462 "a" "a 0"
940.537067324894 1305.33201683149 "a" "a 0"
673.323885612801 1319.95071690491 "a" "a 0"
771.104675878103 1641.72708329111 "a" "a 0"
881.772555144578 1372.05475632758 "a" "a 0"
562.924694672977 1631.34864362541 "a" "a 0"
479.652385043064 1432.55812364553 "a" "a 0"
793.542677510386 1576.87927238801 "a" "a 0"
889.561373598143 1291.42497529396 "a" "a 0"
983.10227191003 1622.95988223933 "a" "a 0"
852.661097017416 1342.70219438545 "a" "a 0"
792.689243571969 1525.18289504083 "a" "a 0"
587.31245802369 1703.48392465419 "a" "a 0"
738.725980046051 1758.30015971978 "a" "a 0"
741.64645047722 1775.43684143831 "a" "a 0"
982.613371615682 1699.76947373298 "a" "a 0"
684.291837224411 1161.73130233956 "a" "a 0"
536.358055514884 1554.65545296979 "a" "a 0"
786.075963807167 1399.22283160399 "a" "a 0"
518.51178932873 1377.35797000078 "a" "a 0"
824.633595594842 1488.71605051071 "a" "a 0"
731.275149374285 1713.09423037861 "a" "a 0"
814.271971569197 1323.11105975463 "a" "a 0"
968.9723038091 1442.31680030444 "a" "a 0"
619.880161387249 1675.5958826963 "a" "a 0"
809.44388251165 1154.45017461029 "a" "a 0"
763.234010652758 1774.27483983015 "a" "a 0"
535.309158427065 1318.43115985929 "a" "a 0"
929.898672203572 1752.74277672508 "a" "a 0"
499.394216938909 1318.4989050197 "a" "a 0"
464.856013547094 1509.40157222954 "a" "a 0"
932.305390031758 1440.66350953929 "a" "a 0"
616.593824588684 1721.19696800939 "a" "a 0"
690.599121508734 1551.89905595077 "a" "a 0"
696.20679840609 1529.54124119854 "a" "a 0"
805.848205598278 1548.74393890267 "a" "a 0"
632.814201535852 1408.38408451521 "a" "a 0"
976.33232764676 1612.54803016611 "a" "a 0"
495.792014082042 1704.31620257353 "a" "a 0"
619.1749720028 1205.92418570729 "a" "a 0"
456.606698885778 1473.66274307249 "a" "a 0"
606.318974460258 1377.37274267038 "a" "a 0"
609.662817596375 1686.88819004037 "a" "a 0"
613.482552225138 1713.68972393258 "a" "a 0"
983.152565322434 1305.95477708179 "a" "a 0"
559.571684188954 1217.21628097788 "a" "a 0"
543.454313272381 1323.46848765337 "a" "a 0"
527.057589669172 1407.27221242514 "a" "a 0"
456.981430715439 1431.56421332891 "a" "a 0"
765.735553878847 1537.2599666215 "a" "a 0"
539.032965479164 1691.88190710541 "a" "a 0"
580.28988348826 1247.00189918029 "a" "a 0"
564.591270811508 1510.2576726604 "a" "a 0"
730.515260877895 1316.59581262433 "a" "a 0"
559.213776612916 1661.99588992357 "a" "a 0"
717.852740157198 1603.2459254053 "a" "a 0"
692.428170464985 1710.74632999841 "a" "a 0"
574.647027651168 1279.67941025247 "a" "a 0"
738.625822577836 1716.460313189 "a" "a 0"
785.48524004437 1274.93117150839 "a" "a 0"
569.917086162813 1657.08227229647 "a" "a 0"
542.800254919173 1396.84857120215 "a" "a 0"
572.212801849771 1540.90483281478 "a" "a 0"
641.0887567819 1712.97142654702 "a" "a 0"
705.997348278693 1402.84792404309 "a" "a 0"
538.771411314661 1377.56428400342 "a" "a 0"
530.867812329277 1435.0347547411 "a" "a 0"
634.610612180877 1675.97078950273 "a" "a 0"
492.168745397863 1319.0196961744 "a" "a 0"
660.22070481514 1866.37940952167 "a" "a 0"
807.521139311405 1303.97556057264 "a" "a 0"
537.844911983147 1610.88644126785 "a" "a 0"
700.679987257804 1517.45961267904 "a" "a 0"
760.538625613238 1385.60377129744 "a" "a 0"
579.59227684239 1720.68611678762 "a" "a 0"
974.493309450047 1556.78325230068 "a" "a 0"
725.331897070463 1442.45777764601 "a" "a 0"
679.359263973152 1700.2900145665 "a" "a 0"
789.10873922748 1748.28803951032 "a" "a 0"
564.617973755572 1307.41216323464 "a" "a 0"
794.82922394192 1261.24249235319 "a" "a 0"
882.965585060357 1357.79794552911 "a" "a 0"
614.886843593727 1853.27616287894 "a" "a 0"
580.297850301357 1471.38378854268 "a" "a 0"
575.864020300085 1212.59598359375 "a" "a 0"
653.356276782518 1189.61216167675 "a" "a 0"
609.950901245253 1455.84988591798 "a" "a 0"
797.116020446562 1297.55404542399 "a" "a 0"
756.482943430236 1368.14476138978 "a" "a 0"
588.205749164057 1450.95635426549 "a" "a 0"
559.8858454563 1416.05018849409 "a" "a 0"
831.813273746395 1497.86393516057 "a" "a 0"
752.321152820126 1628.73104179451 "a" "a 0"
857.483484378412 1618.06456410501 "a" "a 0"
589.20258074803 1675.28564058312 "a" "a 0"
755.835993191605 1682.15773232085 "a" "a 0"
446.736594843253 1525.36491282573 "a" "a 0"
607.084486757234 1309.86839542137 "a" "a 0"
613.761646601706 1372.77830712428 "a" "a 0"
857.646930731674 1680.49812344904 "a" "a 0"
718.060672707996 1636.58574250571 "a" "a 0"
575.56597188695 1398.53881583279 "a" "a 0"
504.248326967146 1174.31916995427 "a" "a 0"
576.842462951861 1688.77068085093 "a" "a 0"
475.553905321991 1376.17843551399 "a" "a 0"
617.420966906728 1519.26869681515 "a" "a 0"
822.789886454847 1522.78158518158 "a" "a 0"
511.058592106 1203.21064489857 "a" "a 0"
797.51711774844 1627.56408453634 "a" "a 0"
631.659857582273 1578.74881235185 "a" "a 0"
564.575245025722 1754.76582666177 "a" "a 0"
843.045368114515 1432.27532915863 "a" "a 0"
449.948816122267 1336.3292488885 "a" "a 0"
868.1593058966 1477.31727199272 "a" "a 0"
696.219213515714 1531.1049388067 "a" "a 0"
966.383564187674 1380.85348295277 "a" "a 0"
831.39509492589 1465.14088270982 "a" "a 0"
488.873778780669 1374.46254562842 "a" "a 0"
542.483635584394 1865.77768466648 "a" "a 0"
597.70809905202 1261.82145303072 "a" "a 0"
905.550888126635 1307.49423340582 "a" "a 0"
555.662228344732 1698.80327019931 "a" "a 0"
670.200817455673 1730.41007305828 "a" "a 0"
831.959226790518 1645.85441121764 "a" "a 0"
887.484197132527 1484.03142611307 "a" "a 0"
781.494993716535 1447.7699475064 "a" "a 0"
968.948434910036 1466.51572384028 "a" "a 0"
690.383082975409 1297.10182337813 "a" "a 0"
608.951995085196 1743.72786413476 "a" "a 0"
687.499744533848 1331.421263354 "a" "a 0"
569.295310388298 1298.33562750259 "a" "a 0"
601.478796072286 1747.81745533936 "a" "a 0"
759.770563583704 1308.77905547264 "a" "a 0"
628.332654491245 1587.35186963128 "a" "a 0"
551.575198734907 1600.71443196806 "a" "a 0"
864.085881973165 1615.47700537202 "a" "a 0"
565.367277224843 1270.94783521553 "a" "a 0"
896.017082319988 1464.35253193976 "a" "a 0"
575.524253072197 1758.13170944917 "a" "a 0"
841.886166430931 1364.00570171434 "a" "a 0"
599.663568049479 1750.72642000061 "a" "a 0"
568.368773309222 1223.42961396969 "a" "a 0"
805.62441246064 1707.82438129332 "a" "a 0"
874.617742779346 1744.62199360431 "a" "a 0"
640.363709926572 1672.22831141287 "a" "a 0"
842.550325738176 1682.12397208155 "a" "a 0"
799.224274141009 1457.86193920746 "a" "a 0"
798.89719419787 1504.64732741847 "a" "a 0"
603.437810076443 1766.49577693689 "a" "a 0"
798.166441718053 1626.90781299259 "a" "a 0"
495.593459438294 1619.39107017646 "a" "a 0"
493.245151636958 1249.41419576211 "a" "a 0"
511.183454169313 1287.93020664453 "a" "a 0"
839.387162502022 1315.32590204588 "a" "a 0"
702.317583274126 1707.23752379967 "a" "a 0"
735.815179487031 1461.36608262403 "a" "a 0"
806.004180451419 1717.57112587992 "a" "a 0"
728.997275767106 1833.87752941639 "a" "a 0"
864.899267341594 1459.8155159395 "a" "a 0"
618.608202931949 1587.95902431602 "a" "a 0"
413.367966296949 1243.02137026842 "a" "a 0"
922.44532017318 1374.95434119114 "a" "a 0"
671.328331616888 1398.65335615692 "a" "a 0"
831.540338474906 1765.90400400879 "a" "a 0"
603.734028055413 1822.42589525611 "a" "a 0"
681.955538512424 1668.39548868437 "a" "a 0"
453.280123271834 1334.83158218815 "a" "a 0"
733.212944915574 1234.32616174673 "a" "a 0"
734.509716561446 1378.5560044434 "a" "a 0"
649.055047853343 1517.86283933521 "a" "a 0"
963.651518602502 1269.68340868655 "a" "a 0"
622.770471368172 1726.41814803451 "a" "a 0"
695.371639714432 1593.98104409809 "a" "a 0"
891.63885207823 1461.27823524784 "a" "a 0"
689.150873284356 1206.81559137057 "a" "a 0"
778.628130298744 1620.34038642519 "a" "a 0"
666.333032213587 1481.83766643874 "a" "a 0"
640.739264355707 1678.6154860862 "a" "a 0"
584.083411613925 1266.94835108746 "a" "a 0"
456.297747429546 1280.84574050823 "a" "a 0"
701.12966119619 1804.6258133525 "a" "a 0"
622.899311088594 1210.68264116873 "a" "a 0"
609.374952393116 1148.34041178372 "a" "a 0"
543.326811428973 1158.45633765323 "a" "a 0"
480.159889251332 1483.69662224903 "a" "a 0"
803.941434483297 1512.04639623248 "a" "a 0"
764.035426569988 1702.19850273952 "a" "a 0"
537.528678355834 1338.50046472389 "a" "a 0"
566.239457058601 1304.24956201631 "a" "a 0"
628.554483633377 1536.80562199258 "a" "a 0"
682.319026494727 1334.20301853002 "a" "a 0"
513.595376242694 1738.46045373934 "a" "a 0"
806.422000222452 1729.55725554028 "a" "a 0"
920.156687726861 1471.77917326893 "a" "a 0"
659.565593280785 1569.2037930952 "a" "a 0"
703.627487313791 1382.22041783972 "a" "a 0"
592.745210716587 1189.30657019057 "a" "a 0"
618.710153065499 1388.13484741869 "a" "a 0"
678.830724669581 1733.81368278416 "a" "a 0"
660.348774808944 1830.9552351267 "a" "a 0"
664.848327768844 1639.12301669106 "a" "a 0"
808.167536526754 1697.08007718711 "a" "a 0"
745.693997079641 1411.3049161057 "a" "a 0"
656.88024351436 1241.03014060475 "a" "a 0"
505.739231560895 1651.77651178751 "a" "a 0"
687.635608603624 1609.40048583848 "a" "a 0"
742.510770291968 1615.20375624009 "a" "a 0"
458.884460255401 1449.68981400977 "a" "a 0"
609.453912237327 1349.40020667753 "a" "a 0"
628.368094810213 1710.17748873968 "a" "a 0"
636.514916045564 1308.90825475273 "a" "a 0"
979.182260248256 1234.50755487644 "a" "a 0"
669.326891549779 1690.62958344585 "a" "a 0"
551.215272791371 1490.17508628218 "a" "a 0"
655.967597450112 1351.58793265986 "a" "a 0"
699.26610733585 1632.7378934853 "a" "a 0"
851.36960243916 1392.06515293521 "a" "a 0"
736.500215220485 1485.49269470765 "a" "a 0"
674.394653687487 1593.56810677405 "a" "a 0"
864.999662777626 1411.18290273852 "a" "a 0"
584.654121428179 1478.40487372982 "a" "a 0"
710.938153428 1334.66189656604 "a" "a 0"
792.55006585515 1538.26016863181 "a" "a 0"
632.340901915915 1763.16319514639 "a" "a 0"
667.212988089572 1435.29072166367 "a" "a 0"
887.579413834615 1303.25093949838 "a" "a 0"
679.535747571406 1648.13901183361 "a" "a 0"
605.767232253139 1627.64063641506 "a" "a 0"
655.078664047499 1558.36744270911 "a" "a 0"
773.784080970875 1857.63910719416 "a" "a 0"
775.474783625891 1468.76641162871 "a" "a 0"
592.841625999626 1337.40948590084 "a" "a 0"
662.936494445336 1614.05885399019 "a" "a 0"
734.071648169369 1243.76260604169 "a" "a 0"
818.32544540195 1260.25296419481 "a" "a 0"
516.483653242444 1258.89117723003 "a" "a 0"
690.640862108896 1725.06052399448 "a" "a 0"
891.995794661553 1393.23952989903 "a" "a 0"
694.39095828598 1687.35487236327 "a" "a 0"
623.267723467632 1396.24248525419 "a" "a 0"
508.858659709581 1315.57142763358 "a" "a 0"
704.4681751655 1617.25101729334 "a" "a 0"
650.734666433612 1593.24369822164 "a" "a 0"
763.103525667539 1673.25929299279 "a" "a 0"
815.159496614324 1458.66408730318 "a" "a 0"
672.013219226135 1246.6483118585 "a" "a 0"
900.407267503714 1506.18133025185 "a" "a 0"
875.490204919725 1694.37524385373 "a" "a 0"
771.429731401185 1639.6344956669 "a" "a 0"
540.639373733934 1393.58774230565 "a" "a 0"
516.933218959561 1834.94560630703 "a" "a 0"
517.295188157054 1335.45755839777 "a" "a 0"
837.668899247376 1449.24881921871 "a" "a 0"
756.460894390473 1288.69473194212 "a" "a 0"
905.968131670936 1543.41873820879 "a" "a 0"
708.835525224129 1616.63401431112 "a" "a 0"
732.847858130656 1332.76423075364 "a" "a 0"
739.773451535576 1740.20277648022 "a" "a 0"
704.555748106115 1298.37318424336 "a" "a 0"
565.857058187593 1209.69590334149 "a" "a 0"
428.286077936561 1890.92875946623 "a" "a 0"
749.60035914935 1598.89407371085 "a" "a 0"
557.565935651967 1438.34477257528 "a" "a 0"
755.908659598203 1690.85123463714 "a" "a 0"
490.262650362485 1519.43965687318 "a" "a 0"
569.544350251445 1558.06744770192 "a" "a 0"
472.049474009229 1631.4012127441 "a" "a 0"
757.096728220332 1507.43162235655 "a" "a 0"
576.143794617865 1601.56295671585 "a" "a 0"
657.832890231392 1323.69397552224 "a" "a 0"
570.208566246416 1813.88328983663 "a" "a 0"
569.164302905974 1283.78088310622 "a" "a 0"
884.701408871207 1341.26540044774 "a" "a 0"
719.182503113526 1312.42950551787 "a" "a 0"
505.738020034039 1630.19661449314 "a" "a 0"
477.288650554601 1715.82649169951 "a" "a 0"
731.144398029784 1562.22091190977 "a" "a 0"
542.716156466394 1193.0877923798 "a" "a 0"
580.815496717831 1504.03452194701 "a" "a 0"
737.937621452676 1752.03324343794 "a" "a 0"
716.037395365988 1302.1004974366 "a" "a 0"
588.041664889157 1314.3798003332 "a" "a 0"
867.657852614497 1450.35895883399 "a" "a 0"
527.622620826401 1425.78032997018 "a" "a 0"
763.771159800282 1482.54873267953 "a" "a 0"
433.290080417057 1623.51900393862 "a" "a 0"
766.845443077445 1516.80373223045 "a" "a 0"
666.63819479126 1656.08604375805 "a" "a 0"
525.888384640954 1195.35922142059 "a" "a 0"
547.32794511954 1572.07759546019 "a" "a 0"
600.52209806033 1669.38857321896 "a" "a 0"
861.085087334281 1586.6931446594 "a" "a 0"
923.947188598696 1475.34329681025 "a" "a 0"
541.343966263345 1523.44536097247 "a" "a 0"
773.463500460888 1601.76863497945 "a" "a 0"
553.88668789811 1317.49559510165 "a" "a 0"
815.064503519505 1634.76804929902 "a" "a 0"
681.696203036154 1422.520507011 "a" "a 0"
845.447054199626 1386.1217397476 "a" "a 0"
620.341886240202 1539.04415993812 "a" "a 0"
753.259131292892 1697.55412725061 "a" "a 0"
749.986629248482 1407.38135131198 "a" "a 0"
678.656587483317 1608.67033609335 "a" "a 0"
689.857245510696 1648.53636721491 "a" "a 0"
568.89895257943 1327.05153855757 "a" "a 0"
790.070227412428 1709.08124080689 "a" "a 0"
566.256275885032 1616.39861857438 "a" "a 0"
577.345910729089 1739.66724239921 "a" "a 0"
592.113105000995 1771.96291239003 "a" "a 0"
615.934295102355 1709.31944204494 "a" "a 0"
777.331551136835 1490.30606706002 "a" "a 0"
780.60082924331 1505.45649801572 "a" "a 0"
603.006880591859 1535.02675229076 "a" "a 0"
804.843516121206 1717.6969521107 "a" "a 0"
749.614859433096 1616.15068146737 "a" "a 0"
730.633269874144 1706.86257703247 "a" "a 0"
621.204662950791 1513.28557986788 "a" "a 0"
637.829483041364 1429.55459431525 "a" "a 0"
729.957237071822 1396.93478526468 "a" "a 0"
489.857617921119 1270.69118465403 "a" "a 0"
970.771745708502 1807.17707180489 "a" "a 0"
596.996134094708 1226.45082819093 "a" "a 0"
679.214159943148 1491.46682950203 "a" "a 0"
675.288488202632 1339.5999894723 "a" "a 0"
844.571496552697 1689.01266171781 "a" "a 0"
726.277091495091 1525.6281675145 "a" "a 0"
579.305463849549 1272.31462805354 "a" "a 0"
587.909658449157 1775.48779365972 "a" "a 0"
677.75296737711 1706.26404628571 "a" "a 0"
666.844206206279 1674.97375033923 "a" "a 0"
835.41304322745 1459.32221417853 "a" "a 0"
623.878204067878 1356.39624497298 "a" "a 0"
855.392022369506 1649.48210052085 "a" "a 0"
675.240270393517 1643.01455856632 "a" "a 0"
837.641302432494 1329.30312102216 "a" "a 0"
538.698326853262 1688.29124151977 "a" "a 0"
645.357126628118 1709.60715461264 "a" "a 0"
670.761182658131 1632.04135218849 "a" "a 0"
733.897530081208 1819.93703848025 "a" "a 0"
586.701172949027 1351.57134026273 "a" "a 0"
883.016553927218 1490.18464590533 "a" "a 0"
890.792097809928 1225.97888709722 "a" "a 0"
762.257888029395 1608.34906151861 "a" "a 0"
541.266521038446 1352.22011673323 "a" "a 0"
785.529964452325 1207.15384438315 "a" "a 0"
834.506579512363 1458.15093898772 "a" "a 0"
796.811849495406 1561.67070813513 "a" "a 0"
632.705266540683 1536.12420623163 "a" "a 0"
506.017875543526 1403.15241896253 "a" "a 0"
512.21667642486 1346.98087520849 "a" "a 0"
942.326400391083 1519.29284191574 "a" "a 0"
900.45022253442 1350.48064845351 "a" "a 0"
563.967872534977 1432.3235509671 "a" "a 0"
610.279703717434 1534.12944809067 "a" "a 0"
593.516883202374 1547.45813422594 "a" "a 0"
672.808644641869 1400.23150617309 "a" "a 0"
1085.01648360856 1484.16642683704 "a" "a 0"
681.437966011551 1535.33221627034 "a" "a 0"
596.113290228274 1258.49603531451 "a" "a 0"
572.39692917554 1376.89242420433 "a" "a 0"
630.909203976091 1339.9424868594 "a" "a 0"
646.947454244787 1460.23510476147 "a" "a 0"
861.326419293678 1519.5139501423 "a" "a 0"
497.908341259949 1534.87902999258 "a" "a 0"
711.625280682513 1830.50386306571 "a" "a 0"
748.123133986904 1670.69878898313 "a" "a 0"
926.010541690758 1367.84128332037 "a" "a 0"
756.35687807494 1672.3364496814 "a" "a 0"
597.77413258839 1631.98360324558 "a" "a 0"
549.301870169335 1680.12517496794 "a" "a 0"
816.518872452568 1816.77942191759 "a" "a 0"
529.868054972711 1602.64901871019 "a" "a 0"
802.17687828209 1449.74431691366 "a" "a 0"
820.882814432393 1331.50666411974 "a" "a 0"
865.148123489207 1389.21277472626 "a" "a 0"
