"X1" "X2" "X3" "C1" "T1" "S1" "S2"
818.398763991535 1744.24927188926 2660.7643836468 "ee" 1 "ae" "ae"
904.148023482461 1732.51490550369 2929.9147158339 "ee" 1 "ae" "ae"
838.403632356843 1881.08565787435 2785.97005022625 "ee" 1 "ae" "ae"
843.821722198549 1618.18177489522 3137.59161026512 "ee" 1 "ae" "ae"
876.151724233854 1349.72041420424 3323.02125293107 "ee" 1 "ae" "ae"
750.810383240796 1549.27346176157 2835.24189563855 "ee" 1 "ae" "ae"
940.541141673444 1664.84313897533 2824.69824601794 "ee" 1 "ae" "ae"
745.598207086208 1691.39620410051 2929.08221317312 "ee" 1 "ae" "ae"
947.343255126422 1611.29551764931 3143.7032091587 "ee" 1 "ae" "ae"
811.264391548616 1767.45884050126 2787.08310638945 "ee" 1 "ae" "ae"
852.336760871483 1593.92351991032 2719.39565820896 "ee" 1 "ae" "ae"
823.606372952623 1752.69738362591 2843.36274255487 "ee" 1 "ae" "ae"
795.83400285289 1710.40233282668 2710.62659172238 "ee" 1 "ae" "ae"
628.483526270228 1823.914237898 3210.04743779604 "ee" 1 "ae" "ae"
809.827882778016 1620.39294645382 2636.65291884751 "ee" 1 "ae" "ae"
797.484516518408 1568.4444515517 2531.63951218336 "ee" 1 "ae" "ae"
902.907761270876 1587.19340248382 2888.86092843776 "ee" 1 "ae" "ae"
767.526021197342 1646.21364150626 2720.0381285027 "ee" 1 "ae" "ae"
951.347055164553 1712.29676936618 2917.44025373245 "ee" 1 "ae" "ae"
757.694916412172 1707.03135771291 2628.47134339722 "ee" 1 "ae" "ae"
801.8232613072 1699.17216378389 2954.11893627023 "ee" 1 "ae" "ae"
876.292655384741 1748.04643909699 3156.87354188946 "ee" 1 "ae" "ae"
865.980826971675 1561.71028905152 2878.86367928913 "ee" 1 "ae" "ae"
852.486754602345 1824.81638256511 2939.72270878317 "ee" 1 "ae" "ae"
897.212519974755 1704.36275679891 2776.40382553438 "ee" 1 "ae" "ae"
872.900735642825 1646.11300163432 2863.03103566871 "ee" 1 "ae" "ae"
799.520724224366 1701.46467094556 2905.52868237455 "ee" 1 "ae" "ae"
828.236413174956 1461.24942689092 2351.52270341445 "ee" 1 "ae" "ae"
935.773678563526 1420.53061058233 2557.19650811993 "ee" 1 "ae" "ae"
747.499068074827 1607.38001594271 3007.57381101494 "ee" 1 "ae" "ae"
951.887493928457 1648.50187058703 2665.46431558449 "ee" 1 "ae" "ae"
960.036909885033 1735.05382774278 3113.5267441574 "ee" 1 "ae" "ae"
880.946004590195 1740.531918136 3192.83894322983 "ee" 1 "ae" "ae"
898.40308946151 1868.30201884812 2377.86174670696 "ee" 1 "ae" "ae"
868.325457978876 1469.37042823893 2771.67579656353 "ee" 1 "ae" "ae"
933.722225002876 1753.87175271273 2940.47852277135 "ee" 1 "ae" "ae"
891.39070881551 1562.87606302861 2999.25356151217 "ee" 1 "ae" "ae"
975.167815848543 1764.64258681797 3059.67317477547 "ee" 1 "ae" "ae"
959.38688288205 1667.85394076566 3021.29059255984 "ee" 1 "ae" "ae"
800.394713795401 1920.86842195359 2990.8436157596 "ee" 1 "ae" "ae"
983.445907785747 1570.15573630563 2710.5510657537 "ee" 1 "ae" "ae"
928.624834847474 1694.01814270266 2823.13372045613 "ee" 1 "ae" "ae"
970.24076136323 1748.33507198394 2944.82414531447 "ee" 1 "ae" "ae"
844.700998287846 1425.52215917757 2706.08399544203 "ee" 1 "ae" "ae"
956.60484319622 1745.09832163707 2978.32173640891 "ee" 1 "ae" "ae"
826.327688203973 1750.75795271763 2822.12028196908 "ee" 1 "ae" "ae"
845.569217506161 1649.96350247963 2761.30149914395 "ee" 1 "ae" "ae"
775.991840054427 1626.40105253675 2639.32890132736 "ee" 1 "ae" "ae"
780.051091555018 1772.29898403781 2624.09055908346 "ee" 1 "ae" "ae"
878.65555991535 1672.93453485368 2614.86531662173 "ee" 1 "ae" "ae"
893.126143622135 1537.23573434605 2732.85544747231 "ee" 1 "ae" "ae"
868.398485150443 1911.37155088808 2746.21373878619 "ee" 1 "ae" "ae"
900.127004717962 1740.21743546524 2926.87609720653 "ee" 1 "ae" "ae"
781.814268984416 1845.18142269071 2937.62974389683 "ee" 1 "ae" "ae"
422.791112720208 1980.08097626786 2711.07905662738 "ee" 0 "ee" "!ae"
589.842904642247 2202.25793256414 2746.3561230368 "ee" 0 "ee" "!ae"
516.087326735695 2101.86264876916 2894.18427885645 "ee" 0 "ee" "!ae"
490.492126318151 2463.01359326818 2970.30312725892 "ee" 0 "ee" "!ae"
526.658770273587 2328.61122057999 2815.62870978102 "ee" 0 "ee" "!ae"
495.274420562646 2457.08985379294 3094.99283323171 "ee" 0 "ee" "!ae"
444.467596843995 2211.82289997446 2991.4905962056 "ee" 0 "ee" "!ae"
469.583524453614 2451.46909483229 3153.40582102942 "ee" 1 "ee" "!ae"
595.346360819259 2094.35618394707 2729.91421759521 "ee" 0 "ee" "!ae"
358.977888615821 2182.18942572953 2852.30103720172 "ee" 0 "ee" "!ae"
518.691320588165 2421.60074832426 3240.85530399083 "ee" 1 "ee" "!ae"
370.125895156802 2464.46518415921 2957.46853476449 "ee" 0 "ee" "!ae"
451.33907404342 2096.34705624785 2804.22118496071 "ee" 0 "ee" "!ae"
394.248223537664 2418.2930782941 3115.44356349089 "ee" 0 "ee" "!ae"
578.70908654804 2300.96577658485 2846.41145160556 "ee" 0 "ee" "!ae"
408.58860129899 2321.64700718065 3046.11672085285 "ee" 0 "ee" "!ae"
519.009601446181 1886.13257818945 2726.10073506954 "ee" 0 "ee" "!ae"
527.893387955028 2198.40244853109 2976.4273113644 "ee" 0 "ee" "!ae"
429.138092084723 2313.36014722939 3075.7679528749 "ee" 1 "ee" "!ae"
425.782834315282 2450.84970204901 2919.51796359418 "ee" 0 "ee" "!ae"
484.174502097491 2358.61294110241 3038.06872605007 "ee" 0 "ee" "!ae"
535.074173534443 2144.47180590707 2846.9245827695 "ee" 0 "ee" "!ae"
518.316327274839 2242.97801313298 3008.90493174286 "ee" 0 "ee" "!ae"
551.983473338991 2272.23166189506 3104.87254780964 "ee" 0 "ee" "!ae"
477.59989227045 2033.55171420421 3012.87316876453 "ee" 0 "ee" "!ae"
523.155990450292 2179.24710520897 2992.63487978755 "ee" 0 "ee" "!ae"
482.584658336132 2535.8583439869 3058.51748769061 "ee" 0 "ee" "!ae"
689.799752991173 1887.63891968342 3175.31985560442 "ee" 0 "ee" "!ae"
349.976271173189 1991.57716420995 2833.39985007084 "ee" 0 "ee" "!ae"
535.575161284296 2115.78937432091 3035.07600694876 "ee" 0 "ee" "!ae"
470.779646914212 2441.97423876766 3012.41210486256 "ee" 0 "ee" "!ae"
867.138510785699 1508.93597060071 2920.32836736067 "ee" 0 "ee" "!ae"
585.907628726841 1764.46033750868 2971.03589333283 "ee" 0 "ee" "!ae"
494.416657550666 2500.26844868328 3057.05223194719 "ee" 0 "ee" "!ae"
521.697017247348 2316.44845492496 3174.971872217 "ee" 0 "ee" "!ae"
550.501488019832 1982.72968566543 3110.57989236511 "ee" 0 "ee" "!ae"
385.124854914915 2142.68299804319 2770.96270132619 "ee" 0 "ee" "!ae"
629.267795261478 2109.91438604885 3186.24114988594 "ee" 0 "ee" "!ae"
540.636216283944 1996.52220136562 2832.39409883027 "ee" 0 "ee" "!ae"
450.621399130404 2459.46637767218 3079.82128389682 "ee" 1 "ee" "!ae"
590.598905061581 1920.25084681321 2977.27860097555 "ee" 0 "ee" "!ae"
416.797171477059 2231.21018799064 2778.17592458211 "ee" 0 "ee" "!ae"
465.550975205788 2120.41758402788 3018.93886397362 "ee" 0 "ee" "!ae"
458.014448864784 2146.08213230404 2831.81427686026 "ee" 0 "ee" "!ae"
456.083078342814 2183.35934348995 2703.28236943866 "ee" 0 "ee" "!ae"
703.67582065853 2062.40873298823 2969.70725494218 "ee" 0 "ee" "!ae"
448.370181518676 2391.1634883063 3276.0623152334 "ee" 0 "ee" "!ae"
438.939321181069 2197.97279596675 3289.69941755756 "ee" 0 "ee" "!ae"
675.199527560647 2234.74121242701 2981.99485859117 "ee" 0 "ee" "!ae"
421.018940447072 2513.77837999744 3211.5592930328 "ee" 0 "ee" "!ae"
403.332368781104 2204.5846777369 3074.46228807183 "ee" 0 "ee" "!ae"
513.714283474271 2303.51101796194 2965.3293469651 "ee" 0 "ee" "!ae"
583.014318125503 2170.00482796439 2986.67909530414 "ee" 0 "ee" "!ae"
573.553175842923 2371.73754453768 3183.63421799012 "ee" 0 "ee" "!ae"
353.335058895922 2397.69002647489 3069.07567833935 "ee" 0 "ee" "!ae"
516.213570510704 1765.19112049661 2626.9673201711 "ee" 0 "ee" "!ae"
446.625913554017 2175.08461913992 2816.60393292895 "ee" 0 "ee" "!ae"
408.961650212495 2379.65439260778 3126.19960342346 "ee" 0 "ee" "!ae"
455.843052169671 2005.44402019533 2860.34274745061 "ee" 1 "ee" "!ae"
663.939867726337 1683.73732204478 3241.89827503767 "ee" 0 "ee" "!ae"
560.377758096096 2310.58268178346 3351.91160415822 "ee" 0 "ee" "!ae"
726.05411125785 1674.08505694951 2591.48484840135 "ee" 0 "ee" "!ae"
539.032347856295 2148.74006309544 2786.08814183982 "ee" 0 "ee" "!ae"
544.093297874404 2359.43912115483 2869.34736015879 "ee" 0 "ee" "!ae"
465.597216767081 2387.58796348472 2902.70215429104 "ee" 0 "ee" "!ae"
393.902948793071 1839.30154602561 2618.99548709545 "ee" 0 "ee" "!ae"
451.656911386301 2487.21377035351 3178.75268756911 "ee" 0 "ee" "!ae"
511.634233277705 2165.07649689095 2876.58801071046 "ee" 0 "ee" "!ae"
465.437743299101 2303.02249451138 2725.00892034443 "ee" 0 "ee" "!ae"
562.358482599553 2148.77424904046 2905.19775232264 "ee" 0 "ee" "!ae"
406.52838485193 2290.20885974457 3013.59508826767 "ee" 0 "ee" "!ae"
657.793174421481 1530.98900256182 2603.30678882482 "ee" 0 "ee" "!ae"
625.042651316 2213.42670264918 2937.41797647743 "ee" 0 "ee" "!ae"
439.799842889934 2333.32224324719 2886.06735518629 "ee" 0 "ee" "!ae"
716.43505588764 1833.67234530763 2693.58293799297 "ee" 0 "ee" "!ae"
396.231223942746 1738.20966571354 2561.6746157567 "ee" 0 "ee" "!ae"
422.409713431212 2184.15121794777 2860.48601796113 "ee" 0 "ee" "!ae"
490.534675559668 2252.6274786243 3190.09855484053 "ee" 0 "ee" "!ae"
701.135971373467 1832.07463508761 2741.58035586513 "ee" 0 "ee" "!ae"
478.826788324365 2248.78931742474 2873.85953246984 "ee" 0 "ee" "!ae"
502.879102361151 2045.44357404218 2940.71273708797 "ee" 0 "ee" "!ae"
520.690856785475 2397.54327048116 2786.5379856726 "ee" 0 "ee" "!ae"
583.605624412441 2035.91866093657 2725.68355449514 "ee" 1 "ee" "!ae"
474.937156621677 2440.43969421553 2998.47519570991 "ee" 0 "ee" "!ae"
590.054704361785 2321.23326519647 2979.67683078961 "ee" 0 "ee" "!ae"
519.22443838083 2045.19128250705 2727.87750383194 "ee" 0 "ee" "!ae"
603.08216528066 2422.11960836206 3132.07146834774 "ee" 0 "ee" "!ae"
512.931409016752 2331.66627532047 3261.04471557416 "ee" 0 "ee" "!ae"
694.357238947969 1816.86268944376 2933.97627641272 "ee" 0 "ee" "!ae"
462.388454890301 2043.07428867411 2840.70128013326 "ee" 0 "ee" "!ae"
471.02492472748 2412.61997719757 3092.72927815655 "ee" 0 "ee" "!ae"
480.465012256646 2028.08184411051 2515.94964332816 "ee" 0 "ee" "!ae"
516.874814990545 2248.84391903541 3024.70218173967 "ee" 0 "ee" "!ae"
527.510746340968 2280.7653670615 3068.11015256666 "ee" 0 "ee" "!ae"
524.024523722896 2286.73899898915 3139.69344221389 "ee" 1 "ee" "!ae"
525.232309045654 1926.54067771978 2758.17785331194 "ee" 0 "ee" "!ae"
522.452075492308 2345.03050419808 3014.82256717465 "ee" 0 "ee" "!ae"
455.842512251778 2141.06763862002 2599.53137066237 "ee" 0 "ee" "!ae"
433.909609177115 2281.22088128208 3094.87038306445 "ee" 0 "ee" "!ae"
736.59369609879 1786.7332437985 2965.39661085901 "ee" 0 "ee" "!ae"
512.097026830518 2409.41178228279 3147.80655430962 "ee" 1 "ee" "!ae"
484.761399751474 2538.66491855904 3193.70219175878 "ee" 0 "ee" "!ae"
391.992272274317 2334.9127001938 2792.93078824347 "ee" 0 "ee" "!ae"
441.691673980756 2423.04661576695 3152.55613438686 "ee" 0 "ee" "!ae"
466.436395255343 2255.0661909707 3156.44845266427 "ee" 0 "ee" "!ae"
494.136072665191 2487.00282560306 2727.24927901187 "ee" 0 "ee" "!ae"
517.767160719658 2331.48798739839 2982.91525191916 "ee" 0 "ee" "!ae"
439.554853074647 2235.16687616771 3082.81399989226 "ee" 0 "ee" "!ae"
673.842987907616 1875.07717731274 3063.04245304183 "ee" 0 "ee" "!ae"
479.420715239053 2114.57807271076 2874.89953373348 "ee" 0 "ee" "!ae"
369.009238568807 2010.61641270223 2829.13011592929 "ee" 0 "ee" "!ae"
383.998002178468 2508.77940265128 2587.84613347366 "ee" 0 "ee" "!ae"
517.512718497721 2641.01613758213 2760.58154388255 "ee" 0 "ee" "!ae"
458.667413567522 2285.91963929878 3288.7959898895 "ee" 0 "ee" "!ae"
531.107029953813 2417.79346486734 3119.12642854709 "ee" 0 "ee" "!ae"
566.580458299104 2266.36318833303 2910.43969906175 "ee" 0 "ee" "!ae"
582.918917026616 2208.4011760964 3007.05731033523 "ee" 0 "ee" "!ae"
646.812598657992 1694.18174649076 2832.59430995837 "ee" 0 "ee" "!ae"
476.175256245856 2009.51607442556 2829.45627861424 "ee" 0 "ee" "!ae"
460.686582295693 2227.04531635227 3171.04338833295 "ee" 0 "ee" "!ae"
387.498235512579 2359.92820237617 2554.69045616092 "ee" 0 "ee" "!ae"
587.007413474221 2133.00525367468 2997.42860489622 "ee" 0 "ee" "!ae"
402.133499083401 2171.81674455454 2632.63176941385 "ee" 0 "ee" "!ae"
478.168616103734 2128.42269988504 2976.56508031638 "ee" 0 "ee" "!ae"
483.448331225083 2561.04335621236 3154.06086040448 "ee" 0 "ee" "!ae"
524.469840250465 2233.00107405118 3048.06937991796 "ee" 0 "ee" "!ae"
904.419323021137 1787.7789974143 3209.03477296927 "ee" 0 "ee" "!ae"
585.286822663839 2339.84047763764 3028.93469260681 "ee" 0 "ee" "!ae"
471.596156648403 2012.59594573884 2867.02711277374 "ee" 0 "ee" "!ae"
526.883343856539 2062.86850326434 2802.09564636435 "ee" 0 "ee" "!ae"
506.077717087321 2224.0950317577 3022.52265740408 "ee" 0 "ee" "!ae"
597.890291215934 2493.37415927703 3299.61888295268 "ee" 0 "ee" "!ae"
309.139354495922 1944.04550087368 2935.94169982521 "ee" 0 "ee" "!ae"
523.847552736939 2130.34506913772 2822.00565245431 "ee" 0 "ee" "!ae"
351.930542355854 2418.16028358217 3141.21386487479 "ee" 0 "ee" "!ae"
415.659046371474 2470.80760592894 3230.83788140762 "ee" 0 "ee" "!ae"
337.220160802913 2632.33549170286 3364.5998227434 "ee" 0 "ee" "!ae"
576.012636331753 2273.66376110273 3137.03086931702 "ee" 0 "ee" "!ae"
466.776560158695 1770.13835431487 2999.20859208804 "ee" 0 "ee" "!ae"
494.805868941469 1848.78423511699 3092.40499452736 "ee" 0 "ee" "!ae"
465.422152730992 1602.7482130474 3477.80529797381 "ee" 0 "ee" "!ae"
463.39210918796 2090.87330899622 2764.02534530568 "ee" 0 "ee" "!ae"
465.079980035305 2214.95180749085 3139.44203222617 "ee" 0 "ee" "!ae"
522.193302337591 2545.34161700843 2808.69667098327 "ee" 0 "ee" "!ae"
517.09388987673 1935.07907160586 2867.96840671452 "ee" 0 "ee" "!ae"
528.850741033379 2211.50141316422 2941.12605739696 "ee" 0 "ee" "!ae"
569.828295501506 2099.3008394234 3018.78005615542 "ee" 0 "ee" "!ae"
583.340564054977 2329.89959198198 2995.23861238939 "ee" 0 "ee" "!ae"
495.794367108166 2275.5889077597 2995.94931774227 "ee" 0 "ee" "!ae"
590.606354759097 2350.89844259448 3012.67735833334 "ee" 0 "ee" "!ae"
487.294145529401 2217.48852693323 2861.90148444583 "ee" 0 "ee" "!ae"
408.152955855348 2535.37992717973 3082.8990860569 "ee" 0 "ee" "!ae"
514.320971392811 2004.18117061032 2750.88395332074 "ee" 0 "ee" "!ae"
476.449346418231 1837.88925737885 3047.61585696217 "ee" 0 "ee" "!ae"
391.637097429294 2647.66837167974 3303.77351858772 "ee" 0 "ee" "!ae"
561.626295437059 1686.22256318619 2927.95598987485 "ee" 0 "ee" "!ae"
562.420872464424 2172.84024673394 2889.5173353336 "ee" 0 "ee" "!ae"
447.501337962452 2183.203546416 2935.91823764789 "ee" 0 "ee" "!ae"
662.099231787832 2058.99525118892 3013.30872739458 "ee" 0 "ee" "!ae"
478.531148385105 2235.96955837099 2937.00273076785 "ee" 0 "ee" "!ae"
762.110578903612 1681.73474173856 2717.68931869586 "ee" 0 "ee" "!ae"
592.575092718149 2225.5962188953 3302.92992845074 "ee" 0 "ee" "!ae"
469.75840024699 2129.0407187853 3043.99967675316 "ee" 0 "ee" "!ae"
427.085032324853 2281.84146139711 3038.06813141351 "ee" 0 "ee" "!ae"
427.325372606452 2414.33177868153 2851.17171775784 "ee" 0 "ee" "!ae"
495.644184484954 2090.09963343373 2719.18615678136 "ee" 0 "ee" "!ae"
459.676438468475 2124.01243267017 2924.46537402422 "ee" 0 "ee" "!ae"
624.628026635022 1975.72480218564 2776.80941757092 "ee" 0 "ee" "!ae"
480.885545521118 1888.19005170222 2982.08428192242 "ee" 0 "ee" "!ae"
446.890890283332 2148.48596986255 3029.08366545556 "ee" 0 "ee" "!ae"
536.739941433653 2141.90123068846 2896.33326176468 "ee" 0 "ee" "!ae"
556.617734771886 2328.83089132744 2935.19778498583 "ee" 0 "ee" "!ae"
761.63273106563 1689.96808280303 2753.84157895914 "ee" 0 "ee" "!ae"
480.727263663863 2290.94235253415 2886.43286039915 "ee" 0 "ee" "!ae"
478.650087002522 2260.35490885903 2998.8342606186 "ee" 0 "ee" "!ae"
558.664738493152 2397.78474525749 2916.73799693052 "ee" 1 "ee" "!ae"
448.863628971865 1890.5121486113 3008.35276162283 "ee" 0 "ee" "!ae"
527.184032872075 2472.23158137695 3162.60045143514 "ee" 0 "ee" "!ae"
483.553615416122 1885.16580484861 2915.42352988919 "ee" 0 "ee" "!ae"
511.099971243173 2494.91379675129 3062.61298943427 "ee" 0 "ee" "!ae"
525.864249415415 1969.26772046021 2672.19678967047 "ee" 0 "ee" "!ae"
492.573786389952 2333.5051223625 2964.24017094578 "ee" 0 "ee" "!ae"
479.340404009493 2283.98423116031 2820.34176828064 "ee" 0 "ee" "!ae"
457.240458688057 2178.08362533617 2971.94323505172 "ee" 0 "ee" "!ae"
457.749096525621 2509.66796038518 3056.57816262029 "ee" 0 "ee" "!ae"
524.356877804955 2382.68625981437 3209.89868479703 "ee" 0 "ee" "!ae"
540.861653748971 1618.34835288121 2784.174728155 "ee" 0 "ee" "!ae"
467.913399505173 2387.76722135075 2977.44429219547 "ee" 0 "ee" "!ae"
382.920928708313 2441.40383491561 3324.95373430616 "ee" 0 "ee" "!ae"
412.528894325962 2505.7438937508 3087.50344511799 "ee" 0 "ee" "!ae"
522.161858215122 2309.73105693705 3083.34479347652 "ee" 0 "ee" "!ae"
481.195168181381 2456.58332170754 3201.37440658846 "ee" 0 "ee" "!ae"
422.070184841205 2447.31465392869 3008.07585112753 "ee" 0 "ee" "!ae"
511.250032780799 2149.38307072978 2996.63350056522 "ee" 0 "ee" "!ae"
532.887297918291 2327.72261752507 3123.30487744184 "ee" 0 "ee" "!ae"
490.261800582306 2226.43431753171 3293.53742647196 "ee" 0 "ee" "!ae"
506.133488272124 2069.29502261871 3057.93212906079 "ee" 0 "ee" "!ae"
434.10924471217 2211.2176358045 2925.32951093306 "ee" 0 "ee" "!ae"
512.232481028268 2041.88242659464 3015.119082069 "ee" 0 "ee" "!ae"
565.14572792823 1698.95154475144 2905.90093825085 "ee" 0 "ee" "!ae"
475.963620183082 2145.00934928746 2929.58709446715 "ee" 0 "ee" "!ae"
573.666000949342 1630.97480574375 2873.48552372632 "ee" 0 "ee" "!ae"
478.411157030498 2163.50814632078 2809.82399172622 "ee" 0 "ee" "!ae"
564.318892736632 1963.67761586607 2624.75817301921 "ee" 0 "ee" "!ae"
533.726815290748 2610.79147164805 3459.07138628792 "ee" 0 "ee" "!ae"
441.772813661996 2263.23369645248 2876.68260275006 "ee" 0 "ee" "!ae"
391.070583222822 2301.00641558843 2903.82008928655 "ee" 0 "ee" "!ae"
520.295458993387 1896.56395955344 2973.26121096204 "ee" 0 "ee" "!ae"
459.830534169029 2567.54172661127 3081.86928293397 "ee" 0 "ee" "!ae"
562.99979611035 1569.9486345058 3457.55283054112 "ee" 0 "ee" "!ae"
552.132609877667 1532.35146902344 2948.70651903018 "ee" 0 "ee" "!ae"
478.374499316935 2097.35641500828 2814.54110701653 "ee" 0 "ee" "!ae"
448.047096489048 2361.16633620944 3045.65916807121 "ee" 0 "ee" "!ae"
583.178118060965 2196.22334732798 2895.01315927939 "ee" 0 "ee" "!ae"
585.022259000924 1954.30332476519 3133.1252062082 "ee" 0 "ee" "!ae"
